"다발지식별자","다발지그룹식별자","법정동코드","스팟코드","관할경찰서","다발지명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6316154,"2017050","2729011400","27290006","대구광역시 달서구6","대구광역시 달서구 본리동(대성산업(주)구마충전소 부근)",6,6,0,1,4,1,128.534620405408,35.8374535036771,"{""type"":""Polygon"",""coordinates"":[[[128.5368345828596,35.837434419971359],[128.53682411310615,35.837277356378578],[128.53679687114166,35.837121632975119],[128.53675306514305,35.836968435323307],[128.53669302925229,35.836818929860968],[128.53661721901608,35.836674254023976],[128.53652621238396,35.836535508124697],[128.53642070187431,35.836403749109387],[128.53630149111035,35.836279979770673],[128.53616948697521,35.836165141604013],[128.5360256939822,35.836060107645068],[128.53587120537085,35.835965678941861],[128.53570719853874,35.835882573776594],[128.53553492169897,35.8358114232745],[128.53535568500212,35.835752769678351],[128.5351708515999,35.835707060115823],[128.53498183093527,35.83567464124885],[128.53479005883011,35.835655760347557],[128.53459699521613,35.835650560802499],[128.53440411086549,35.835659083140932],[128.53421287184872,35.835681261554328],[128.53402473405015,35.835716927551708],[128.5338411298749,35.835765809172067],[128.53366345613316,35.83582753559574],[128.53349306406767,35.835901636327726],[128.53333125167737,35.835987546672129],[128.53317925051601,35.836084614155247],[128.53303821686092,35.836192100403501],[128.53290922291532,35.836309185725213],[128.53279325252078,35.836434979965006],[128.5326911879184,35.836568526222308],[128.53260380430586,35.83670880810925],[128.53253176771506,35.836854756980259],[128.53247562740043,35.837005262814849],[128.5324358092754,35.837159180584379],[128.53241261712151,35.837315338354664],[128.53240622717794,35.837472547249384],[128.53241668938517,35.837629612257821],[128.53244392301113,35.837785336780279],[128.53248772123939,35.837938535210874],[128.53254775019863,35.838088043765154],[128.5326235545183,35.838232722236242],[128.53271455642843,35.838371470231792],[128.53282006247011,35.83850323252689],[128.53293927133646,35.838627006210501],[128.5330712761789,35.838741847879589],[128.53321507028218,35.838846884410856],[128.53336956039601,35.838941316453678],[128.53353357125778,35.839024425605594],[128.53370585450875,35.839095578844706],[128.53388509763479,35.839154234765275],[128.5340699372889,35.839199946169053],[128.53425896712571,35.839232366309837],[128.53445074775703,35.839251247907086],[128.53464381898038,35.83925644664766],[128.53483671311486,35.83924792467743],[128.53502796047016,35.839225745145058],[128.53521610492032,35.83919007747695],[128.53539971714582,35.839141193656602],[128.53557739680414,35.839079464598832],[128.53574779247282,35.83900536087863],[128.53590960821231,35.838919446362503],[128.53606161239006,35.838822375426425],[128.53620264645659,35.838714886567679],[128.53633163817315,35.838597797781709],[128.53644760594642,35.83847199931035],[128.53654966763798,35.838338449958357],[128.53663704595809,35.838198166226334],[128.53670907611968,35.838052215030899],[128.53676520906365,35.837901706463121],[128.5368050191353,35.837747788311717],[128.53682820276302,35.837591629845463],[128.5368345828596,35.837434419971359]]]}"
6303034,"2017050","2729011500","27290001","대구광역시 달서구1","대구광역시 달서구 상인동(상인고가차도 부근)",10,10,0,1,8,1,128.534661411796,35.8213972551801,"{""type"":""Polygon"",""coordinates"":[[[128.53687514349701,35.821378178024119],[128.53686467545901,35.821221113997126],[128.53683744079663,35.821065390093366],[128.53679364431881,35.820912191907588],[128.53673362009496,35.820762685881661],[128.53665782688353,35.820618008525763],[128.53656683922719,35.820479262889918],[128.53646135057176,35.820347503211323],[128.53634216438559,35.820223733189145],[128.53621018735322,35.820108893422564],[128.53606642270981,35.820003859666585],[128.53591196675649,35.819909430241552],[128.53574799332984,35.819826323463779],[128.53557575151899,35.819755172257295],[128.53539655010124,35.819696518879837],[128.53521175523716,35.8196508077313],[128.5350227716919,35.819618388221336],[128.53483103831766,35.81959950759645],[128.53463801472799,35.819594307449016],[128.53444516919663,35.819602829231343],[128.53425396859427,35.819625006228115],[128.5340658685362,35.81966067175523],[128.53388230114018,35.819709553855233],[128.53370466179481,35.819771279016756],[128.53353430482849,35.819845379423491],[128.53337252466056,35.819931290410445],[128.53322055368324,35.820028357693424],[128.53307954683729,35.820135842909849],[128.53295057946934,35.820252929044976],[128.53283463187105,35.820378723268099],[128.53273258612185,35.820512269580256],[128.53264521946986,35.82065255067269],[128.53257319785251,35.820798500603395],[128.53251706706297,35.820949006674766],[128.53247725626628,35.82110292472931],[128.53245406918793,35.821259082830686],[128.53244767982329,35.821416292118975],[128.53245813920316,35.821573356669504],[128.5324853655336,35.821729081691643],[128.53252915425887,35.821882281556789],[128.53258917154514,35.822031789771962],[128.53266495884469,35.822176469760457],[128.53275594179453,35.822315218392312],[128.53286142709186,35.822446981339283],[128.53298061137031,35.822570754802868],[128.53311258800329,35.822685598079346],[128.53325635376788,35.822790635307079],[128.53341081232878,35.822885068060174],[128.5335747897702,35.822968177921254],[128.53374703688107,35.8230393318726],[128.53392624472303,35.823097987573057],[128.53411104694032,35.823143700552137],[128.5343000385443,35.823176121344595],[128.53449178043803,35.823195002664946],[128.53468481274896,35.823200202899677],[128.53487766693843,35.823191680593837],[128.5350688758727,35.823169502478649],[128.53525698368335,35.823133835272195],[128.53544055801694,35.823084950982953],[128.5356182032742,35.823023223188798],[128.53578856494701,35.822949119786053],[128.53595034847308,35.822863205530744],[128.5361023213581,35.822766134806358],[128.53624332860343,35.822658646080022],[128.53637229485022,35.822541556473169],[128.53648823984091,35.822415758921963],[128.53659028157529,35.822282209526506],[128.53667764292734,35.822141925689195],[128.53674965812044,35.821995973435527],[128.53680578155678,35.821845465533585],[128.53684558429472,35.821691546196533],[128.5368687628536,35.821535387399742],[128.53687514349701,35.821378178024119]]]}"
6316148,"2017050","2729011500","27290003","대구광역시 달서구3","대구광역시 달서구 상인동(롯데백화점상인점 부근)",8,8,0,1,7,0,128.539303856988,35.8195756531948,"{""type"":""Polygon"",""coordinates"":[[[128.54151753433391,35.819556491153591],[128.54150705748887,35.819399427632668],[128.5414798133894,35.81924370488494],[128.54143600912153,35.819090508477352],[128.54137597881396,35.818941004838216],[128.54130017795927,35.818796330488141],[128.5412091855774,35.818657588416073],[128.54110369183783,35.81852583286075],[128.5409845013545,35.818402067480349],[128.54085251973774,35.818287232848327],[128.54070875356979,35.818182204651976],[128.54055429585114,35.818087781197903],[128.54039032153869,35.818004680747492],[128.54021807862145,35.817933536186146],[128.54003887919725,35.817874889692469],[128.53985408609933,35.817829185642537],[128.53966510519805,35.817796774283934],[128.53947337529033,35.817777900103543],[128.53928035599841,35.817772707342286],[128.53908751444487,35.817781236504359],[128.53889631968698,35.817803421700724],[128.53870822726054,35.817839093487322],[128.53852466594833,35.817887982585219],[128.53834703549973,35.817949714490204],[128.53817668686341,35.818023821363191],[128.53801491550217,35.818109738480452],[128.53786295263444,35.818206811520703],[128.53772195645129,35.818314302048947],[128.53759299890623,35.81843139303858],[128.53747706132293,35.818557191612442],[128.53737502570462,35.818690741738422],[128.53728766922231,35.818831026078755],[128.53721565662931,35.81897697867619],[128.53715953696215,35.819127486784325],[128.53711973598905,35.819281406258703],[128.53709655736088,35.819437565152107],[128.53709017832063,35.819594774570106],[128.53710064541343,35.819751839526539],[128.53712788117048,35.819907562492077],[128.53717167768724,35.820060760579793],[128.5372317010588,35.820210266408822],[128.53730749600331,35.820354943392019],[128.53739848478733,35.82049368845086],[128.53750397517061,35.820625447274729],[128.53762316374798,35.820749216096544],[128.53775514386018,35.820864054247842],[128.53789891115082,35.820969085915607],[128.53805337258521,35.821063512687665],[128.53821735091356,35.82114661622073],[128.53838959802482,35.821217763535721],[128.53856880387372,35.821276412351509],[128.53875360543194,35.821322118221488],[128.53894259329678,35.82135453177262],[128.53913433171181,35.82137340574598],[128.53932736083115,35.821378598583983],[128.53952020993506,35.821370068907015],[128.53971141303538,35.821347883492827],[128.53989951430805,35.821312209115071],[128.54008308144938,35.821263317836845],[128.54026071780814,35.821201583298745],[128.54043107225598,35.821127473419835],[128.54059284697351,35.821041553034036],[128.5407448106404,35.820944476561962],[128.54088580722123,35.820836982523979],[128.54101476475046,35.820719888053404],[128.54113069972487,35.820594086151957],[128.54123273132726,35.820460532943315],[128.54132008140192,35.820320245868487],[128.54139208757013,35.820174290948927],[128.54144819988392,35.820023781011187],[128.5414879927983,35.819869860255316],[128.54151116291919,35.819713701568936],[128.54151753433391,35.819556491153591]]]}"
6302609,"2017050","2729011500","27290004","대구광역시 달서구4","대구광역시 달서구 상인동(대동시장사거리 부근)",6,6,0,4,2,0,128.536268788975,35.8113488754511,"{""type"":""Polygon"",""coordinates"":[[[128.53848224042812,35.811329773496489],[128.53847177104379,35.811172709381424],[128.53844453717645,35.81101698558038],[128.53840074362924,35.810863787687325],[128.53834072444917,35.810714282141944],[128.53826493835604,35.810569605450688],[128.53817395983864,35.810430860658592],[128.53806848227302,35.810299101996421],[128.53794930904306,35.810175333155598],[128.5378173467347,35.810060494726358],[128.53767359847123,35.80995546245353],[128.53751916042884,35.809861034646183],[128.53735520630795,35.809777929608337],[128.53718298505066,35.809706780250778],[128.53700380527818,35.80964812881723],[128.53681903298596,35.809602419692766],[128.53663007276774,35.809570002271663],[128.53643836329803,35.809551123784523],[128.53624536400849,35.809545925807463],[128.53605254298805,35.809554449776286],[128.53586136692095,35.809576628959043],[128.53567329123578,35.809612296654976],[128.53548974786477,35.809661180890132],[128.5353121320139,35.809722908136898],[128.53514179783249,35.809797010563081],[128.53498003956676,35.809882923488281],[128.53482808944213,35.809979992613577],[128.53468710224092,35.810087479562355],[128.53455815315991,35.810204567306641],[128.5344422223518,35.810330363003509],[128.53434019176825,35.810463910642717],[128.53425283854182,35.810604192905444],[128.53418082850771,35.810750143840728],[128.53412470737115,35.810900650743299],[128.53408490422348,35.811054569449375],[128.53406172273185,35.811210728017578],[128.53405533684926,35.8113679375845],[128.53406579757984,35.811525002223284],[128.53409302311954,35.811680727142679],[128.53413680891833,35.811833926714812],[128.53419682116458,35.811983434448962],[128.53427260134919,35.812128113772111],[128.53436357516296,35.81226686155933],[128.53446904937269,35.812398623488825],[128.53458822069646,35.812522395769868],[128.53472018260624,35.812637237707719],[128.53486393199094,35.812742273450972],[128.53501837264022,35.812836704585038],[128.53518233077446,35.812919812704877],[128.53535455732958,35.812990964806026],[128.53553374352356,35.813049618561443],[128.53571852316563,35.813095329515441],[128.53590749143888,35.8131277482182],[128.53609920942395,35.813146627400172],[128.53629221743046,35.813151825464097],[128.53648504710469,35.813143300971568],[128.5366762314994,35.813121120670431],[128.53686431493304,35.813085451295422],[128.53704786523781,35.813036564871524],[128.53722548699724,35.812974834992815],[128.53739582588227,35.812900729571538],[128.5375575875039,35.812814813379021],[128.53770953953472,35.812717740813511],[128.53785052713451,35.812610250356087],[128.53797947509429,35.812493159141411],[128.53809540329553,35.812367360117818],[128.53819742986573,35.812233809396609],[128.53828477779433,35.812093524390278],[128.53835678140692,35.811947571133175],[128.5384128951936,35.81179706240102],[128.53845269028631,35.811643142413295],[128.53847586326256,35.811486983150296],[128.53848224042812,35.811329773496489]]]}"
6316151,"2017050","2729011500","27290008","대구광역시 달서구8","대구광역시 달서구 상인동(효성오토바이대리점 부근)",5,5,0,2,2,1,128.533457405736,35.817471206332,"{""type"":""Polygon"",""coordinates"":[[[128.53567102945976,35.817452152765767],[128.53566056450072,35.817295088484798],[128.53563333261002,35.817139364156098],[128.53558954188765,35.816986165349078],[128.53552952304713,35.816836658538875],[128.53545373481757,35.81669198114318],[128.53536275498084,35.816553233486147],[128.53525727364615,35.816421472546509],[128.53513809532126,35.816297701122018],[128.53500612552406,35.816182859832061],[128.53486237074674,35.816077824414727],[128.53470792390323,35.815983393231505],[128.53454395986765,35.815900284602606],[128.53437172655083,35.815829131475645],[128.53419253597752,35.815770476094478],[128.53400775091367,35.815724762902775],[128.53381877716851,35.815692342217659],[128.53362705348454,35.815673458597026],[128.53343403943657,35.815668256353618],[128.53324120210732,35.815676776063746],[128.5330500116288,35.815698951900828],[128.53286192019218,35.815734614520508],[128.53267836099144,35.815783494675507],[128.53250072934125,35.81584521796777],[128.53233037951122,35.815919316595235],[128.53216860586659,35.816005225906409],[128.53201664074984,35.816102291629889],[128.53187563905723,35.81620977541489],[128.53174667609599,35.816326860257618],[128.53163073212437,35.816452653337201],[128.53152868919418,35.816586198663309],[128.53144132454366,35.816726479836234],[128.53136930406012,35.816872428215746],[128.53131317356312,35.817022933813618],[128.53127336220359,35.81717685157448],[128.53125017371136,35.817333009564244],[128.53124378209256,35.81749021892383],[128.53125423840677,35.817647284629516],[128.53128146084856,35.817803009184281],[128.53132524492651,35.817956209660665],[128.53138525683056,35.818105718659609],[128.53146103805392,35.818250399598369],[128.53155201427987,35.818389149339836],[128.53165749225673,35.818520913547303],[128.53177666867387,35.81864468841264],[128.53190863696454,35.818759533221488],[128.53205239396928,35.81886457210058],[128.53220684341946,35.81895900661145],[128.5323708114687,35.819042118323331],[128.53254304897737,35.819113274204383],[128.53272224708019,35.819171931898872],[128.53290703949557,35.819217646921054],[128.53309602130946,35.819250069790165],[128.53328775239265,35.81926895321444],[128.53348077626697,35.81927415553583],[128.53367362114591,35.819265635312036],[128.53386482107337,35.819243459248874],[128.53405292024954,35.819207794048829],[128.53423648638673,35.819158911705088],[128.53441412284116,35.819097185790255],[128.53458447848391,35.819023084157841],[128.5347462554864,35.818937171578867],[128.53489822251089,35.818840102414534],[128.53503922349637,35.818732615129662],[128.53516818644388,35.818615526806155],[128.53528412780881,35.818489730398937],[128.53538616672535,35.818356181989827],[128.53547352498205,35.818215898983311],[128.535545540138,35.818069947369992],[128.5356016632835,35.817919439941619],[128.53564146547919,35.817765520907777],[128.53566464657223,35.817609363114379],[128.53567102945976,35.817452152765767]]]}"
6303102,"2017050","2729011500","27290011","대구광역시 달서구11","대구광역시 달서구 상인동(상인남네거리 부근)",4,4,0,2,2,0,128.544595281748,35.812421805323,"{""type"":""Polygon"",""coordinates"":[[[128.54680875674558,35.812402549376799],[128.5467982707851,35.81224548629195],[128.54677102028597,35.812089764683719],[128.54672721017795,35.811936570129546],[128.54666717463411,35.811787069043625],[128.5465913724986,35.811642397898339],[128.54650037838252,35.811503659696655],[128.54639488578044,35.811371908619101],[128.54627569819075,35.811248148299342],[128.5461437223085,35.811133319262765],[128.54599996136045,35.811028297182794],[128.54584551161921,35.810933880290804],[128.54568154687411,35.810850786807833],[128.54550931614816,35.810779649556665],[128.54533012813468,35.810721010689022],[128.54514534889162,35.810675314494219],[128.54495638306571,35.810642910268214],[128.54476466937427,35.810624045141189],[128.54457166728076,35.81061886058756],[128.54437884489568,35.810627397941026],[128.54418766891348,35.810649590367845],[128.54399959476228,35.810685271066461],[128.54381605436265,35.810734167963901],[128.54363844289773,35.810795907436344],[128.54346811448374,35.81087002155838],[128.54330636332296,35.810955945560778],[128.54315442158671,35.811053025060204],[128.54301344399349,35.811160521601224],[128.54288450566716,35.81127761808272],[128.54276858667833,35.81140342159533],[128.54266656888896,35.811536976069384],[128.54257922933414,35.811677264133969],[128.54250723374525,35.811823219793901],[128.54245112771738,35.811973730308132],[128.54241134022698,35.812127651485191],[128.54238817482212,35.812283811364885],[128.54238180533329,35.812441021073951],[128.54239228263984,35.812598084684282],[128.54241952481175,35.812753807412591],[128.54246332717221,35.812907003647474],[128.54252335578369,35.813056506923665],[128.54259915201246,35.813201180702144],[128.54269014142707,35.813339921900045],[128.54279563067578,35.813471676245747],[128.54291481636201,35.813595440006267],[128.54304679184855,35.813710272551695],[128.54319055392079,35.813815298102014],[128.54334500627184,35.813909718320375],[128.54350897503309,35.813992814884671],[128.54368121105949,35.814063954878485],[128.54386040549679,35.814122596066809],[128.54404519209169,35.814168294089768],[128.54423416597416,35.814200699595858],[128.5444258881821,35.814219565416025],[128.54461889899324,35.814224750054784],[128.54481173003219,35.814216212175843],[128.54500291434161,35.814194018628918],[128.54519099624036,35.814158336249591],[128.54537454357242,35.81410943716191],[128.54555216094406,35.81404769505621],[128.54572249405948,35.813973577937986],[128.54588424857366,35.813887650667461],[128.54603619221336,35.813790567727267],[128.5461771702023,35.813683067677367],[128.54630610740446,35.813565967725559],[128.54642202378346,35.813440160886586],[128.54652403755668,35.813306603331199],[128.54661137181105,35.813166312523926],[128.54668336097612,35.813020354543362],[128.54673945965217,35.812869842200961],[128.54677923908596,35.812715919743802],[128.54680239597434,35.812559759170995],[128.54680875674558,35.812402549376799]]]}"
6316152,"2017050","2729010800","27290012","대구광역시 달서구12","대구광역시 달서구 이곡동(이곡1동동주민센터 부근)",4,4,0,2,2,0,128.510230353549,35.8512069742234,"{""type"":""Polygon"",""coordinates"":[[[128.5124449304395,35.851188334136992],[128.51243450624304,35.851031267116959],[128.51240730646163,35.850875537833872],[128.51236353895126,35.850722331895],[128.5123035375268,35.850572813103867],[128.51222775750682,35.850428121695138],[128.51213677661147,35.850289358099822],[128.51203128714022,35.850157577602793],[128.51191209255629,35.850033783160285],[128.51178009964275,35.849918918254808],[128.51163631282776,35.849813856125508],[128.51148182528047,35.849719396238399],[128.51131781439079,35.849636257113374],[128.511145528426,35.849565071930137],[128.51096627759435,35.84950638229374],[128.51078142515476,35.849460635605872],[128.51059238069584,35.849428178811536],[128.51040058021999,35.849409259468906],[128.51020748388638,35.849404022162645],[128.51001456268187,35.849412505010051],[128.50982328299162,35.849434645200304],[128.50963510099797,35.849470273631908],[128.50945144944257,35.849519118629836],[128.50927372549563,35.84958080965302],[128.50910328078203,35.849654876475697],[128.50894141371296,35.849740755561712],[128.5087893562353,35.849837792879221],[128.50864826505452,35.849945250284087],[128.50851921283464,35.850062310100064],[128.50840318386076,35.85018808236633],[128.50830105968947,35.85032160856268],[128.5082136192849,35.850461872425875],[128.50814152582103,35.850607807271572],[128.50808533009223,35.850758303177088],[128.50804545839918,35.850912212491487],[128.50802221496559,35.851068366042689],[128.50801577642099,35.851225574986479],[128.50802619304142,35.851382641614521],[128.50805338447614,35.851538372012143],[128.50809714423016,35.851691580528907],[128.50815713869014,35.85184110060591],[128.50823291278326,35.851985794646509],[128.50832388786205,35.852124562148958],[128.50842937395089,35.852256345014354],[128.50854856661576,35.852380142900806],[128.50868056022802,35.852495011310424],[128.50882434816859,35.852600077817378],[128.50897883721169,35.852694541047043],[128.50914285210288,35.85277768235968],[128.50931514447578,35.85284887028466],[128.50949440173508,35.852907562250479],[128.50967926042668,35.85295331078467],[128.50986831406001,35.852985768858488],[128.51006012306584,35.853004688902537],[128.5102532270372,35.853009927212298],[128.51044615800947,35.853001442935323],[128.51063744604639,35.852979301630533],[128.51082563470058,35.852943671531818],[128.51100929431627,35.852894824337206],[128.51118702419006,35.852833130682178],[128.51135747251709,35.852759060872451],[128.51151934296863,35.852673179418076],[128.51167140347258,35.852576138647301],[128.51181249505055,35.852468676827513],[128.51194154504898,35.852351613544677],[128.51205757141975,35.85222583794517],[128.51215969158955,35.852092309561193],[128.5122471277891,35.851952042036174],[128.51231921482534,35.851806104861033],[128.51237540320631,35.851655608020003],[128.51241526682077,35.851501696515342],[128.5124385017244,35.85134554226272],[128.5124449304395,35.851188334136992]]]}"
6302744,"2017050","2729011100","27290016","대구광역시 달서구16","대구광역시 달서구 용산동(우방죽전타운 부근)",4,4,0,1,2,1,128.530746654835,35.852517117372,"{""type"":""Polygon"",""coordinates"":[[[128.53296125425689,35.852498098076779],[128.53295078830379,35.852341034450426],[128.53292354910937,35.852185310503906],[128.53287974151613,35.852032111832209],[128.53281969967856,35.851882604880942],[128.53274388249,35.851737926167324],[128.53265286467479,35.85159917875162],[128.53254733990872,35.851467416884603],[128.5324281119353,35.851343644282025],[128.53229608775698,35.851228801562684],[128.53215227096729,35.851123764503953],[128.53199775826505,35.851029331451365],[128.53183372391808,35.850946220748718],[128.53166141747954,35.850875065349896],[128.53148214821775,35.850816407544471],[128.53129728281041,35.850770691766037],[128.53110822655893,35.850738267459434],[128.53091641886877,35.850719381907616],[128.53072331991933,35.850714176740503],[128.53053039855735,35.850722693448553],[128.53033912223034,35.850744865355047],[128.53015094712978,35.850780525814628],[128.52996730594478,35.850829402908452],[128.52978959462479,35.850891123163223],[128.52961916804671,35.850965218800084],[128.52945732115884,35.851051125190288],[128.52930528686161,35.851148188084721],[128.52916422057694,35.851255669154199],[128.52903519810462,35.851372751415646],[128.52891920015537,35.851498542067844],[128.52881710919152,35.851632085139023],[128.52872970280563,35.851772363345198],[128.52865764723805,35.851918310766365],[128.52860148853944,35.852068814724007],[128.52856165608804,35.852222731076793],[128.5285384537747,35.852378887901374],[128.52853205570975,35.852536096347521],[128.52854251299129,35.852693160497019],[128.52856974384059,35.852848885562253],[128.52861354366868,35.853002085914333],[128.52867357855715,35.853151595056573],[128.52874938982362,35.853296276405118],[128.52884040292386,35.853435026819717],[128.52894592432528,35.853566791958478],[128.5290651503866,35.853690568006172],[128.52919717416341,35.853805414239375],[128.52934099207454,35.853910454773938],[128.52949550738691,35.854004891158723],[128.52965954575345,35.854088004948665],[128.52983185749892,35.854159163096071],[128.53001113319377,35.854217823227899],[128.53019600596474,35.854263540839803],[128.53038507028677,35.854295966431287],[128.5305768865091,35.854314852680332],[128.53076999419309,35.85432005793583],[128.53096292422663,35.854311540704678],[128.53115420889881,35.854289367679435],[128.5313423917645,35.854253705539477],[128.53152603989861,35.854204826254708],[128.53170375714066,35.854143103364969],[128.5318741884337,35.854069004729219],[128.53203603868624,35.853983095067299],[128.53218807489557,35.853886028727729],[128.53232914158173,35.853778544144376],[128.53245816293261,35.85366145840711],[128.53257415827176,35.853535664422729],[128.53267624521601,35.853402118264242],[128.53276364629494,35.853261837309454],[128.5328356954295,35.853115887561934],[128.5328918467645,35.852965381770801],[128.53293167114532,35.852811464133119],[128.5329548649265,35.852655306611339],[128.53296125425689,35.852498098076779]]]}"
6320945,"2017050","1171010500","11710009","서울특별시 송파구9","서울특별시 송파구 석촌동(송파사거리 부근)",6,6,0,2,2,2,127.108968596724,37.5030720695213,"{""type"":""Polygon"",""coordinates"":[[[127.11123133372261,37.503079538383531],[127.11122353869379,37.50292239472715],[127.11119858147853,37.50276639158767],[127.11115665289769,37.502612713970834],[127.11109807281527,37.502462532878454],[127.11102328568867,37.502316989971284],[127.11093286171067,37.502177194869589],[127.11082748896641,37.502044209805369],[127.11070797004643,37.50191904780975],[127.11057521419066,37.501802660069472],[127.11043023164008,37.501695934107197],[127.11027412465094,37.501599681134351],[127.11010808298376,37.501514633333827],[127.10993337035612,37.501441438408747],[127.10975131542186,37.501380654145848],[127.10956330276011,37.501332741176363],[127.10937076607588,37.501298065658659],[127.10917516787686,37.50127689200125],[127.10897799723315,37.501269379250509],[127.10878075617703,37.50127558645449],[127.10858494391034,37.501295464498355],[127.10839205110982,37.501328864197859],[127.10820354638298,37.501375530845756],[127.10802086380836,37.5014351077754],[127.1078453927192,37.501507143536763],[127.10767846980104,37.501591089165096],[127.10752136548031,37.501686305345281],[127.10737527484713,37.501792067788394],[127.10724130857727,37.501907572608218],[127.10712048839309,37.502031939008567],[127.10701373342084,37.502164221855452],[127.10692185452366,37.502303413459337],[127.10684555197086,37.502448456184972],[127.10678540750678,37.502598244226384],[127.10674187747944,37.502751638906076],[127.10671529395441,37.502907471381711],[127.10670585897391,37.503064557949571],[127.10671364567953,37.50322170094919],[127.10673859369281,37.503377705873561],[127.10678051361775,37.503531384989806],[127.10683908584872,37.503681568151897],[127.10691386617154,37.503827112734889],[127.10700428458625,37.503966911744193],[127.10710965205925,37.504099900148709],[127.10722916838395,37.504225065724548],[127.1073619244039,37.504341456274844],[127.10750690763076,37.504448186860792],[127.10766301580182,37.504544443453867],[127.10782906134422,37.504629494669864],[127.10800378042265,37.504702692701926],[127.10818584195889,37.504763479661491],[127.10837386117326,37.504811394835436],[127.10856640752606,37.50484607110814],[127.10876201484211,37.504867246713737],[127.10895919378825,37.504874759869935],[127.10915644543506,37.504868552428889],[127.10935226690374,37.504848672600126],[127.10954516722407,37.504815272298828],[127.10973368093374,37.504768603584942],[127.10991637031685,37.504709024078153],[127.11009184583324,37.504636985306774],[127.11025877289126,37.504553036334407],[127.11041588093866,37.504457816577748],[127.11056197254842,37.5043520495257],[127.11069593700117,37.50423654188112],[127.11081675487212,37.504112171856804],[127.11092350710048,37.50397988559817],[127.11101538068296,37.503840689989715],[127.11109167662906,37.503695645468746],[127.11115181340915,37.50354585521913],[127.11119533490401,37.503392458886843],[127.11122190931201,37.503236624463028],[127.11123133372261,37.503079538383531]]]}"
6304630,"2017050","1171010600","11710014","서울특별시 송파구14","서울특별시 송파구 삼전동(잠실3동파출소앞_삼전로_진입_2 부근)",5,6,0,2,3,1,127.090216306638,37.5069131792008,"{""type"":""Polygon"",""coordinates"":[[[127.09247915482106,37.50692100722403],[127.09247139764769,37.506763863556493],[127.09244647828857,37.506607855875082],[127.09240458726248,37.506454171917454],[127.09234604076654,37.506303981820778],[127.09227128638366,37.506158428227181],[127.09218089407163,37.506018618141262],[127.09207554940626,37.505885616598455],[127.09195605590052,37.505760435857908],[127.09182332146504,37.505644028146484],[127.09167835844627,37.50553727844936],[127.09152226893742,37.505441000855662],[127.09135624031686,37.505355926826724],[127.09118153619801,37.5052827051666],[127.09099948743862,37.505221891175999],[127.09081147855657,37.505173948409343],[127.09061893984237,37.505139243240507],[127.09042333721912,37.505118037617706],[127.09022615977652,37.505110493527859],[127.09002890621747,37.505116669344595],[127.08983308035141,37.505136517108674],[127.08964016958716,37.505169885157372],[127.08945164378572,37.505216521725544],[127.08926893605496,37.505276070371373],[127.08909343931927,37.50534807717456],[127.08892648705921,37.505431996076304],[127.08876935106092,37.505527187067472],[127.08862322551907,37.505632926948209],[127.08848922477513,37.505748409318379],[127.08836836741381,37.50587275623846],[127.08826157284894,37.506005021821238],[127.08816965449425,37.506144199417577],[127.08809331293378,37.506289228801833],[127.08803312680878,37.506439006955162],[127.08798955617453,37.506592394385528],[127.0879629322696,37.506748223203381],[127.08795345858925,37.506905307039567],[127.08796120516469,37.507062451841328],[127.08798611532796,37.507218459501125],[127.08802799882507,37.507372144958602],[127.08808653746409,37.507522337121976],[127.088161283896,37.507667894187591],[127.08825167177902,37.50780770638044],[127.08835701229745,37.507940711266023],[127.08847650320065,37.508065895586171],[127.08860923552074,37.508182307902757],[127.08875420035002,37.508289060425604],[127.08891029216581,37.508385341644789],[127.08907632465592,37.508470419091367],[127.08925103295311,37.508543644754845],[127.0894330894471,37.508604460547936],[127.0896211060105,37.508652405526362],[127.08981365325087,37.508687113253039],[127.0900092638642,37.508708319922782],[127.09020645187807,37.508715863528508],[127.0904037137624,37.508709688372377],[127.09059954996063,37.508689839732476],[127.09079246939024,37.508656469286493],[127.09098100304854,37.508609830651672],[127.09116371645763,37.50855028032862],[127.091339219895,37.508478269623694],[127.09150617630202,37.508394347379173],[127.09166331490282,37.508299152808384],[127.09180944028735,37.508193410117357],[127.09194344149348,37.508077923126578],[127.0920642965479,37.507953572581044],[127.09217108724319,37.50782130358062],[127.09226299914685,37.507682123775744],[127.09233933524541,37.507537090794202],[127.0923995136891,37.507387310429053],[127.09244307466085,37.507233921338283],[127.09246968943927,37.507078092370925],[127.09247915482106,37.50692100722403]]]}"
