다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6233904,2017027,4825010700,48250002,경상남도 김해시2,경상남도 김해시 삼계동(화정마을4단지 아아파크가야아파트 부근),3,3,0,1,2,0,128.869236159322,35.26685710807,{"type":"Polygon","coordinates":[[[128.87143443354415,35.266832206391761],[128.87142341966893,35.26667516849075],[128.87139575989195,35.266519516638631],[128.87135166551769,35.266366433153181],[128.87129146960336,35.266217084540017],[128.87121563219321,35.266072606106221],[128.8711247314767,35.265934099356862],[128.87101945693345,35.26580261674615],[128.87090061149885,35.265679159851018],[128.87076909816074,35.265564666901696],[128.87062591992816,35.265460010980341],[128.87047216533031,35.265365987564181],[128.87030900397471,35.265283311872437],[128.87013767766464,35.265212613558695],[128.8699594915166,35.265154431403111],[128.86977580065198,35.265109206251381],[128.86958800255138,35.26507728380718],[128.86939752702924,35.2650589066319],[128.86920582416209,35.265054215183497],[128.869014351027,35.265063243458862],[128.86882456630073,35.265085924464643],[128.8686379147847,35.265122084982536],[128.86845581539416,35.265171450212769],[128.86827965345228,35.265233642958975],[128.86811077203691,35.26530819183975],[128.86795045435139,35.265394528782096],[128.86779992164966,35.265491996256507],[128.8676603179409,35.265599852858337],[128.86753270788293,35.265717278739864],[128.86741806144013,35.265843378487055],[128.8673172507977,35.265977193775697],[128.86723104379593,35.266117705247396],[128.86716009754596,35.26626384520312],[128.86710494966471,35.266414499504258],[128.8670660218269,35.266568522859124],[128.86704360991541,35.266724741638143],[128.86703788537432,35.266881969185711],[128.86704888972474,35.267039006783392],[128.86707654144379,35.267194660702856],[128.86712062942681,35.267347745886525],[128.86718081866104,35.267497096703202],[128.86725664929011,35.267641576877331],[128.86734754663948,35.267780087490991],[128.867452818023,35.267911573332576],[128.86757166171546,35.268035033616002],[128.86770317366771,35.268149529119015],[128.86784635422177,35.268254189321929],[128.86800011146897,35.268348215977383],[128.86816327683553,35.26843089465676],[128.86833460728207,35.268501594726708],[128.86851280087538,35.268559779993673],[128.86869649895877,35.268605006877436],[128.86888430383235,35.268636929621692],[128.86907478767066,35.268655307406945],[128.86926650014448,35.268659999756665],[128.86945798057573,35.268650970006632],[128.86964777337511,35.26862828783495],[128.86983443349581,35.268592126495392],[128.87001653956645,35.268542759061681],[128.87019270606083,35.268480562797123],[128.87036159307189,35.268406011830024],[128.87052191391717,35.268319671656819],[128.87067244836103,35.26822220079417],[128.87081205122709,35.268114339860603],[128.87093966119215,35.267996911475542],[128.87105430498559,35.267870808489029],[128.87115511161707,35.26773699021274],[128.87124131225377,35.267596475206858],[128.87131225328707,35.267450333917765],[128.87136739394955,35.267299677884559],[128.87140631280093,35.26714565335309],[128.87142871638108,35.266989433062662],[128.87143443354415,35.266832206391761]]]}
6231366,2017027,4825012500,48250001,경상남도 김해시1,경상남도 김해시 장유면(장구공원 부근),3,3,0,2,1,0,128.802142897278,35.2036501304501,{"type":"Polygon","coordinates":[[[128.80433952606944,35.203626485112331],[128.80432865389074,35.203469437379866],[128.80430114831313,35.203313764406545],[128.80425721622524,35.203160651404396],[128.804197192722,35.20301126416549],[128.80412153653506,35.202866738292087],[128.80403082118579,35.202728175686495],[128.8039257380328,35.202596629191369],[128.80380708745457,35.20247310088282],[128.80367577205678,35.202358529521959],[128.80353279005263,35.202253788824443],[128.80337923176643,35.202159674876754],[128.80321626421431,35.202076903598602],[128.80304512882282,35.202006105359324],[128.80286712596777,35.201947819735686],[128.80268361266474,35.201902488324826],[128.80249598394414,35.201870457650649],[128.80230566834589,35.201851971999965],[128.80211411468582,35.20184716995891],[128.8019227800643,35.201856089952066],[128.8017331198559,35.201878662235416],[128.80154657795777,35.201914717115756],[128.80136457462564,35.201963979671241],[128.8011884933552,35.202026073498217],[128.80101967660681,35.202100527969399],[128.80085940709375,35.20218677572894],[128.80070890570281,35.202284159926577],[128.80056931620555,35.202391939790466],[128.80044170314892,35.202509296058011],[128.80032703652228,35.202635333844192],[128.80022618866326,35.202769095296141],[128.8001399276954,35.202909561465482],[128.80006891113806,35.20305566499858],[128.80001367714624,35.203206292032647],[128.79997464804725,35.203360297484679],[128.79995212160841,35.203516508750901],[128.79994626681301,35.203673736571211],[128.79995713060447,35.203830784874455],[128.79998462812739,35.203986458997875],[128.80002855273776,35.204139573694562],[128.80008856956798,35.204288963120931],[128.80016422008904,35.204433491608214],[128.80025493095189,35.20457205717473],[128.8003600109341,35.204703606887854],[128.80047865975357,35.204827138573691],[128.80060997485802,35.204941713368484],[128.80075295804323,35.205046457452298],[128.80090651894901,35.205140574635699],[128.80106949047956,35.205223348900695],[128.80124063108747,35.205294149787164],[128.80141864023855,35.20535243763797],[128.80160216072574,35.205397770788231],[128.80178979730044,35.205429802661243],[128.80198012118407,35.205448288933745],[128.80217168330901,35.205453091000713],[128.80236302631769,35.205444170436785],[128.80255269458087,35.205421597003308],[128.80273924395649,35.205385540428431],[128.80292125396164,35.205336275685511],[128.80309734089795,35.205274179244618],[128.80326616213276,35.205199721812519],[128.8034264348166,35.205113470834981],[128.80357693796631,35.205016083260091],[128.80371652775693,35.204908299962234],[128.80384413963245,35.20479094030842],[128.80395880363955,35.20466489928652],[128.80405964752015,35.204531134847713],[128.80414590327155,35.204390666031159],[128.80421691353288,35.204244560270936],[128.80427214034054,35.204093931497447],[128.80431116158545,35.203939924846573],[128.8043336797389,35.203783712958568],[128.80433952606944,35.203626485112331]]]}
6233597,2017027,4719010900,47190001,경상북도 구미시1,경상북도 구미시 형곡동(형곡중앙시장 부근),3,3,0,1,2,0,128.335991254094,36.1067716179167,{"type":"Polygon","coordinates":[[[128.33821309088188,36.106756093706942],[128.33820296614698,36.106599013802779],[128.33817600938693,36.10644324800591],[128.33813242660148,36.106289981301416],[128.33807254691217,36.106140380677175],[128.3379968291095,36.105995584260192],[128.33790584713128,36.105856694206686],[128.33780029439848,36.105724766755905],[128.33768097485873,36.105600805983123],[128.33754879624288,36.105485756635865],[128.33740476328379,36.105380493364279],[128.33724997433566,36.105285816238478],[128.33708560579316,36.105202448154351],[128.33691290861623,36.105131021336149],[128.33673319836257,36.105072080112031],[128.3365478417827,36.105026073796679],[128.33635824898894,36.104993351337612],[128.33616586347037,36.104974162287405],[128.33597214983811,36.104968653283606],[128.33577858046019,36.104976864536233],[128.33558663107911,36.104998735267586],[128.3353977596513,36.105034098450581],[128.33521340527818,36.105082684421824],[128.33503496936251,36.105144124618626],[128.33486381226925,36.105217950699682],[128.3347012345001,36.105303600084625],[128.3345484745503,36.105400423179894],[128.33440669332879,36.105507680781393],[128.33427697208037,36.105624557610611],[128.33416029686197,36.105750165125869],[128.33405755525706,36.10588354605148],[128.33396952982358,36.10602368524043],[128.33389689150286,36.106169516931281],[128.33384019079702,36.106319931119259],[128.33379986120346,36.106473783448301],[128.33377621040083,36.106629902483974],[128.3337694159159,36.106787100561583],[128.33377953185226,36.106944180049879],[128.33380647903104,36.107099946942768],[128.33385005503305,36.107253215297412],[128.33390992764387,36.107402818098855],[128.33398563939897,36.107547617146096],[128.33407661655386,36.107686511104539],[128.33418216580577,36.107818440939269],[128.33430148334116,36.107942405179557],[128.3344336614806,36.108057458071045],[128.33457769550566,36.108162724855951],[128.33473248702967,36.108257405357357],[128.33489685957986,36.108340776576803],[128.33506956096352,36.108412206202594],[128.33524927879409,36.10847114979817],[128.33543464279191,36.108517157999863],[128.33562424373011,36.108549881795057],[128.33581663676122,36.108569071598325],[128.33601036035452,36.108574581627721],[128.33620393740091,36.108566368995803],[128.33639589636326,36.108544497168417],[128.33658477568545,36.108509132327505],[128.33676913713705,36.108460544179074],[128.33694757798938,36.108399101359744],[128.33711874102642,36.108325272267443],[128.33728132226696,36.108239619597136],[128.33743408422106,36.108142793034368],[128.33757586591906,36.108035531888596],[128.33770558610152,36.107918651546093],[128.33782225874396,36.107793040655224],[128.33792499635075,36.107659657495716],[128.3380130164571,36.107519514605492],[128.33808564831179,36.107373680535446],[128.33814234159973,36.107223264461105],[128.33818266193788,36.107069410803703],[128.33820630522794,36.106913291014976],[128.33821309088188,36.106756093706942]]]}
6233268,2017027,4719011700,47190002,경상북도 구미시2,경상북도 구미시 임은동(한울공원 부근),3,3,0,0,3,0,128.35812156416,36.0878502660778,{"type":"Polygon","coordinates":[[[128.3603428565207,36.087834339008175],[128.36033269098266,36.087677261944862],[128.36030569787093,36.087521501141005],[128.3602620823608,36.087368242452975],[128.36020217714696,36.087218652784244],[128.36012643677907,36.087073870209679],[128.36003543979149,36.086934995847258],[128.35992987641495,36.086803087636589],[128.35981055178846,36.086679149498444],[128.35967837255177,36.086564124220054],[128.35953434676588,36.086458886244777],[128.35937956943545,36.086364238171264],[128.3592152179391,36.086280899067603],[128.35904254314562,36.086209504536605],[128.35886286041287,36.08615059596292],[128.35867753628233,36.086104622412961],[128.35848798064853,36.086071935282625],[128.35829563668847,36.086052781157967],[128.35810196869704,36.086047306410705],[128.35790844872432,36.086055553688055],[128.35771655099677,36.086077459248152],[128.35752773640181,36.086112855775568],[128.35734344031377,36.086161476074246],[128.35716506477388,36.086222948614996],[128.35699396968701,36.086296804809948],[128.35683145511263,36.086382484547492],[128.35667875902644,36.086479334403812],[128.35653704189016,36.086586618570465],[128.35640738443155,36.086703518868767],[128.35629077222262,36.086829146578616],[128.35618809238656,36.086962546066751],[128.35610012701105,36.087102702044746],[128.35602754656097,36.087248546827041],[128.35597090110821,36.087398971211101],[128.35593062372934,36.087552830762888],[128.35590702059451,36.087708954000703],[128.35590027218225,36.087866152303079],[128.35591042783958,36.088023230765813],[128.3559374124813,36.088178991760309],[128.35598102010798,36.088332252109396],[128.35604091936526,36.08848184394968],[128.35611665259606,36.088626630065448],[128.3562076458627,36.088765506522442],[128.35631320577835,36.088897418018163],[128.35643252841001,36.089021359622521],[128.35656470607776,36.089136389352433],[128.35670873403728,36.089241629928637],[128.35686351394884,36.089336281374045],[128.35702786945615,36.089419623608741],[128.35720054846783,36.089491021844232],[128.35738023876686,36.08954993188258],[128.35756557031277,36.089595907313587],[128.35775513298569,36.089628596684165],[128.3579474855533,36.089647750647501],[128.35814116348814,36.089653225513821],[128.35833469113012,36.089644977754418],[128.35852659732765,36.089623072003697],[128.35871542090698,36.089587672905807],[128.35889972406221,36.089539050427611],[128.35907810453745,36.089477576164555],[128.359249205547,36.089403716056118],[128.35941172358224,36.089318033033535],[128.35956442166324,36.089221179711025],[128.35970613816676,36.089113892911691],[128.35983579565342,36.088996988193621],[128.35995240528126,36.088871357111863],[128.36005508110634,36.088737954492657],[128.36014304006196,36.088597796629088],[128.36021561514747,36.08845194856324],[128.36027225207422,36.088301522306097],[128.36031252131309,36.088147661423491],[128.3603361158404,36.087991538346984],[128.3603428565207,36.087834339008175]]]}
6233905,2017027,5011010200,50110002,제주특별자치도 제주시2,제주특별자치도 제주시 일도이동(영도제나빌 부근),4,4,0,0,4,0,126.541264474777,33.5051828924774,{"type":"Polygon","coordinates":[[[126.54341749189737,33.505199535221543],[126.54341102813767,33.505042271614165],[126.54338822818141,33.504886077800286],[126.54334926528313,33.504732142931793],[126.54329443668838,33.504581639073621],[126.54322415835745,33.5044357112426],[126.54313896720467,33.50429546930814],[126.54303950932398,33.50416198158895],[126.54292654333538,33.504036264056957],[126.54280092754506,33.503919273024039],[126.54266362002345,33.503811897928671],[126.54251566465035,33.50371495762176],[126.54235818693815,33.503629188610972],[126.54219238542056,33.503555244995439],[126.5420195231612,33.503493687578526],[126.54184091480782,33.503444986474577],[126.54165791916832,33.503409511131572],[126.54147192950533,33.50338753206065],[126.54128436174742,33.503379216236091],[126.54109664156455,33.503384627897582],[126.54091019902879,33.503403724901446],[126.54072645350706,33.503436362211367],[126.54054680075662,33.503482290896187],[126.54037261072526,33.503541162622021],[126.54020520819755,33.50361252769774],[126.54004586622861,33.503695844944239],[126.53989579756433,33.503790478921168],[126.53975614591143,33.503895710680972],[126.5396279730206,33.504010737667556],[126.53951225425148,33.504134685405305],[126.53940986992073,33.504266611038418],[126.53932159983916,33.504405510502373],[126.53924811569512,33.504550325679055],[126.53918997770377,33.504699955192486],[126.53914762699954,33.504853260662202],[126.53912138662008,33.505009074827313],[126.53911145708786,33.505166211432609],[126.53911791198119,33.505323476016805],[126.5391407043401,33.505479670471594],[126.53917966006446,33.505633605617319],[126.53923448209702,33.505784112058684],[126.53930475470655,33.505930042022328],[126.53938994222899,33.506070285582297],[126.53948939654086,33.506203776130398],[126.539602360207,33.506329497617052],[126.53972797393503,33.506446491825656],[126.53986528183739,33.506553869237614],[126.54001324000309,33.506650812707932],[126.54017072072463,33.506736584714588],[126.54033652536684,33.506810531969201],[126.54050939291106,33.506872091798037],[126.54068800853906,33.506920794915274],[126.54087101002503,33.506956271787018],[126.54105700712556,33.506978251880412],[126.54124458369606,33.506986567288294],[126.54143231057239,33.506981156436993],[126.54161876070548,33.506962058792197],[126.54180251448761,33.50692942031155],[126.54198217271377,33.50688348993701],[126.54215636846651,33.506824616078575],[126.5423237767975,33.506753247590346],[126.54248312233527,33.50666992751492],[126.54263319223551,33.506575290476817],[126.54277284486426,33.50647005643485],[126.54290101846084,33.506355026238154],[126.54301673552376,33.506231074443498],[126.54311911684519,33.506099145814545],[126.54320738162923,33.505960244498503],[126.54328086048842,33.505815426909898],[126.54333899229159,33.505665794489687],[126.54338133606291,33.505512488384745],[126.5434075690048,33.505356673197163],[126.54341749189737,33.505199535221543]]]}
6233906,2017027,5011010600,50110004,제주특별자치도 제주시4,제주특별자치도 제주시 삼도이동(KT제주지사 부근),3,5,0,1,3,1,126.525300351931,33.5048020421814,{"type":"Polygon","coordinates":[[[126.52745334997967,33.504818962939389],[126.52744691620663,33.504661699015578],[126.52742414508926,33.504505502769369],[126.52738521073893,33.504351563379544],[126.52733040910749,33.504201052937177],[126.52726015917133,33.504055116534289],[126.52717499333113,33.503914864072108],[126.52707556070925,33.503781363974497],[126.52696261865708,33.503655632299342],[126.5268370263752,33.503538625474434],[126.52669973853411,33.503431233033396],[126.52655180208484,33.503334273984336],[126.52639434131956,33.503248484968985],[126.52622855571924,33.503174520247221],[126.5260557050056,33.503112940757816],[126.52587710695943,33.503064216808347],[126.5256941203105,33.503028718020524],[126.52550813610814,33.503006715067116],[126.52532057023942,33.502998375104184],[126.52513285158103,33.503003762580214],[126.52494640697233,33.503022835510414],[126.52476265579602,33.503055449041675],[126.52458299707367,33.503101354448823],[126.52440879757702,33.503160203550109],[126.52424138216296,33.50323154682642],[126.52408202612902,33.503314843281352],[126.52393194232839,33.503409457632728],[126.52379227243789,33.503514671065702],[126.5236640783473,33.503629681163488],[126.5235483377221,33.503753613595904],[126.52344592996874,33.503885525615097],[126.52335763615265,33.504024413268773],[126.52328412599826,33.504169218511748],[126.52322596099492,33.504318840052271],[126.52318358248257,33.504472139570417],[126.52315731371058,33.504627949850708],[126.52314735434106,33.504785084659147],[126.5231537814004,33.504942349573305],[126.52317654491941,33.505098546457248],[126.52321547209401,33.505252486121258],[126.52327026608393,33.505402999135605],[126.52334051137174,33.50554893767714],[126.52342567142473,33.505689191746015],[126.52352510047322,33.505822694671053],[126.52363804020807,33.505948429398074],[126.52376363256545,33.506065440316881],[126.5239009197058,33.506172835066216],[126.52404885786615,33.506269797271088],[126.52420632163597,33.506355589283537],[126.52437211250935,33.506429557662983],[126.52454496743766,33.506491138656216],[126.52472357166864,33.506539865515094],[126.52490656631461,33.506575365851383],[126.52509255795293,33.506597369830409],[126.52528013048064,33.506605709363114],[126.52546785798548,33.506600322717368],[126.52565431019254,33.506581249149448],[126.52583806747816,33.506548634433692],[126.52601773276554,33.506502726446087],[126.52619193905342,33.506443876124933],[126.52635935812194,33.506372529421277],[126.52651871772923,33.506289230138975],[126.5266688038472,33.506194612735726],[126.52680847579499,33.506089397029456],[126.52693666845356,33.505974382802762],[126.52705240736765,33.505850447214542],[126.52715481211648,33.505718532198209],[126.52724310279226,33.505579642707495],[126.52731660658912,33.50543483504191],[126.52737476648413,33.505285210600455],[126.52741713806583,33.505131910444149],[126.52744339940188,33.504976099138233],[126.52745334997967,33.504818962939389]]]}
6232305,2017027,4729010700,47290002,경상북도 경산시2,경상북도 경산시 옥곡동(한일유앤아이아파트 부근),3,4,0,1,3,0,128.732641685167,35.8133451752406,{"type":"Polygon","coordinates":[[[128.7348550419957,35.813322456365377],[128.73484418593932,35.813165416781999],[128.73481656907222,35.813009744847797],[128.73477239911338,35.812856625765725],[128.73471201297545,35.812707225374112],[128.7346358721673,35.812562679375816],[128.73454455388176,35.812424089824596],[128.73443875407588,35.812292509768071],[128.73431927858769,35.812168941537173],[128.73418703629946,35.812054324195991],[128.73404303246897,35.811949531808565],[128.73388836521411,35.811855360854864],[128.73372420997828,35.811772527686891],[128.73355181723457,35.811701663144582],[128.73337249691068,35.811643307307591],[128.73318761606632,35.811597902307845],[128.73299858012473,35.811565795227892],[128.73280682833777,35.811547230935773],[128.73261382045374,35.81154234861615],[128.73242102463158,35.811551187303891],[128.73222990735928,35.811573677873589],[128.73204192362329,35.811609651254074],[128.73185850465507,35.811658833144321],[128.7316810447106,35.811720847754458],[128.73151089675781,35.811795225061488],[128.73134935362461,35.811881398296656],[128.73119764589848,35.811978711178192],[128.73105692651862,35.812086423477119],[128.73092826864669,35.812203716446774],[128.73081265021548,35.812329695684411],[128.73071095080337,35.812463403783383],[128.7306239450208,35.812603822202533],[128.73055229606337,35.812749883952741],[128.73049654688404,35.812900475489094],[128.73045712374687,35.813054452000088],[128.73043432742585,35.813210641103005],[128.73042832894191,35.813367853705749],[128.73043917635204,35.813524893854144],[128.73046678491073,35.813680566946552],[128.73051094715157,35.813833687744911],[128.73057132639636,35.813983090358725],[128.73064746134563,35.81412763901757],[128.73073877498473,35.814266231586899],[128.73084457149758,35.814397814927375],[128.73096404514638,35.814521386608263],[128.73109628710461,35.814636007460678],[128.73124029212465,35.814740803313889],[128.73139496205241,35.814834977582592],[128.73155912136323,35.814917813814091],[128.73173151946023,35.814988681075327],[128.73191084625313,35.815047039204103],[128.73209573448554,35.815092445998793],[128.73228477850981,35.815124554322331],[128.73247653882848,35.815143119268889],[128.73266955543397,35.815148001633929],[128.73286235990241,35.815139162381193],[128.73305348548308,35.815116670653261],[128.73324147693711,35.815080695556496],[128.73342490279845,35.815031511444055],[128.73360236860182,35.81496949417334],[128.73377252120105,35.814895113848223],[128.73393406762727,35.814808937329104],[128.73408577719277,35.814711620997571],[128.73422649690264,35.814603905187404],[128.734355153585,35.81448660875197],[128.73447076934332,35.814360626199338],[128.73457246468044,35.814226915036855],[128.73465946510976,35.814086493898735],[128.73473110759818,35.813940429856785],[128.73478684938942,35.813789836525466],[128.73482626444391,35.813635858770887],[128.73484905223322,35.813479669013567],[128.7348550419957,35.813322456365377]]]}
6233598,2017027,4729012600,47290001,경상북도 경산시1,경상북도 경산시 사동(뚜레쥬르 사동화성파크점 부근),4,4,0,1,3,0,128.754328657343,35.8110537179556,{"type":"Polygon","coordinates":[[[128.75654193201132,35.811030600994748],[128.75653103374984,35.810873564162989],[128.75650337451538,35.810717897999922],[128.75645916455443,35.810564787641937],[128.7563987410841,35.810415398860734],[128.75632256259962,35.810270868206523],[128.75623120985014,35.81013229488466],[128.75612537909689,35.810000734516429],[128.75600587308796,35.809877188416039],[128.75587360426312,35.809762596345948],[128.75572957804002,35.809657829480805],[128.75557488943761,35.809563686837826],[128.75541071846553,35.80948088360639],[128.75523831131275,35.809410051345921],[128.75505898239243,35.809351727147273],[128.75487409557431,35.809306356534563],[128.75468505739167,35.809274283620042],[128.75449330711348,35.809255753011641],[128.75430030450428,35.809250905433608],[128.75410751656258,35.809259778766709],[128.75391641193497,35.809282304500428],[128.75372844437726,35.809318311511554],[128.75354504499782,35.809367525242997],[128.75336760905216,35.809429572348719],[128.75319748706477,35.809503978982221],[128.75303597281487,35.809590180837795],[128.75288429554922,35.809687520525799],[128.75274361130107,35.809795258480349],[128.75261498961115,35.809912573096383],[128.75249940817895,35.81003857250392],[128.75239774959891,35.810172298206986],[128.75231078487326,35.810312732466208],[128.75223917684326,35.810458805474319],[128.75218347150386,35.810609406264042],[128.75214409146002,35.810763389086084],[128.75212133715775,35.81091958150958],[128.75211538260959,35.811076794383105],[128.75212627113424,35.811233832697297],[128.75215392206348,35.811389500022912],[128.75219812429663,35.811542611199755],[128.75225854089334,35.811692003108014],[128.75233471352522,35.81183653642573],[128.75242606162095,35.811975111866566],[128.75253188908857,35.812106675520226],[128.75265139326575,35.812230225071403],[128.75278366178244,35.812344821554063],[128.75292768918825,35.812449590982709],[128.75308238047054,35.812543736939098],[128.75324655663056,35.812626543220169],[128.75341896804963,35.812697379109537],[128.75359830342916,35.812755704694986],[128.75378319765281,35.812801078000035],[128.75397224392017,35.812833152153829],[128.75416400273079,35.812851683412127],[128.75435701515335,35.812856530118019],[128.75454981064695,35.812847657128358],[128.75474092357976,35.812825130232092],[128.75492889885115,35.812789121500721],[128.75511230510418,35.812739904642186],[128.75528974691662,35.812677855774382],[128.75545987463602,35.812603445207564],[128.75562139106492,35.812517240078073],[128.75577307016235,35.812419896939303],[128.75591375474698,35.812312156375],[128.75604237522577,35.812194837392646],[128.7561579539782,35.812068834671685],[128.75625960847688,35.811935105907487],[128.75634656785795,35.811794669833695],[128.75641816941456,35.811648594537353],[128.75647386734843,35.811497991055312],[128.75651323932175,35.811344007895407],[128.7565359850916,35.811187814822006],[128.75654193201132,35.811030600994748]]]}
6233907,2017027,5011010700,50110005,제주특별자치도 제주시5,제주특별자치도 제주시 건입동(스낵타스티 부근),3,3,0,0,3,0,126.535807611633,33.5138405677889,{"type":"Polygon","coordinates":[[[126.53796084023831,33.513857309575613],[126.53795438718757,33.513700046072834],[126.53793159518476,33.51354385160397],[126.53789263850038,33.513389915334244],[126.5378378143329,33.513239409339292],[126.53776753860873,33.513093478652124],[126.53768234714613,33.512953233155649],[126.53758288925268,33.512819742122439],[126.53746991928045,33.512694018817633],[126.53734429983407,33.512577022329069],[126.53720698579058,33.512469642111718],[126.53705902110903,33.512372694356856],[126.53690153347782,33.512286919245845],[126.53673572154598,33.512212967323819],[126.53656284628174,33.512151402139352],[126.53638422351818,33.512102692972391],[126.53620121217293,33.512067209332216],[126.53601520562812,33.512045221793144],[126.53582761886422,33.512036897385542],[126.53563988091719,33.512042300439369],[126.53545341877287,33.512061388851464],[126.53526965194744,33.512094017650888],[126.53508997958157,33.512139937996238],[126.53491576855095,33.51219880159212],[126.53474834378986,33.512270159711079],[126.53458898177396,33.512353468553385],[126.53443889214026,33.512448096317975],[126.53429921987164,33.512553320512652],[126.53417102684571,33.51266834133741],[126.53405528749866,33.512792284355243],[126.53395288555529,33.512924204072647],[126.5338645977089,33.51306309914375],[126.53379109686972,33.513207910590431],[126.53373294338004,33.513357537065126],[126.53369057849204,33.513510840210486],[126.53366432535151,33.51366665278335],[126.53365438350156,33.513823788532264],[126.53366082983553,33.513981053027507],[126.5336836142374,33.514137248136443],[126.53372256373409,33.514291185584653],[126.53377738134562,33.514441693260608],[126.53384765134474,33.514587626080313],[126.5339328380972,33.514727873194175],[126.5340322924087,33.514861367958559],[126.53414526006584,33.514987094316901],[126.53427087852427,33.515104093990416],[126.53440819293705,33.515211477427314],[126.53455615933375,33.515308428338578],[126.53471364889738,33.515394206438451],[126.53487946611726,33.515468161115933],[126.53505234666736,33.515529728713865],[126.53523097563063,33.515578439887307],[126.53541399390107,33.51561392506602],[126.53560000788612,33.515635913628941],[126.53578760131263,33.515644237604391],[126.5359753481096,33.51563883537851],[126.5361618178549,33.515619746326323],[126.53634559186798,33.515587116348435],[126.53652527078985,33.515541194322047],[126.53669948754549,33.515482328593635],[126.53686691595014,33.515410967947098],[126.53702628261453,33.515327656283837],[126.53717637456336,33.515233025465669],[126.53731604781991,33.51512779808607],[126.53744424047662,33.515012774041736],[126.53755997810846,33.514888827867544],[126.53766237705281,33.514756904251058],[126.5377506606778,33.51461800733469],[126.5378241562311,33.514473193474544],[126.53788230352106,33.51432356499339],[126.53792466148386,33.514170260309477],[126.53795090718414,33.514014446712778],[126.53796084023831,33.513857309575613]]]}
6233270,2017027,5011012200,50110001,제주특별자치도 제주시1,제주특별자치도 제주시 노형동(본죽제주노형점 부근),4,4,0,2,2,0,126.476731095165,33.4880802764845,{"type":"Polygon","coordinates":[[[126.47888364654138,33.488098033111534],[126.47887730111175,33.487940767005469],[126.47885462104665,33.487784563124201],[126.47881577977472,33.487630609803247],[126.47876107361544,33.487480079248463],[126.47869091759789,33.487334116679264],[126.47860584661888,33.48719383312357],[126.47850650802305,33.487060295436642],[126.47839365844617,33.48693451996273],[126.47826815636431,33.486817465259712],[126.47813095683877,33.486710021233989],[126.47798310295828,33.48661300456196],[126.47782572156615,33.486527155950263],[126.47766001050451,33.486453126503442],[126.47748722997396,33.4863914803596],[126.47730869400996,33.48634268740598],[126.4771257640913,33.486307117815812],[126.47693982975944,33.486285042791181],[126.4767523065115,33.486276630938534],[126.47656462293079,33.48628194455533],[126.47637820555892,33.486300944916735],[126.47619447358164,33.486333486820207],[126.4760148258746,33.486379322085831],[126.47584062912513,33.486438103065353],[126.47567320815955,33.486509381659566],[126.47551383834809,33.486592614666044],[126.47536373260694,33.486687170885951],[126.47522403282159,33.486792328346148],[126.47509580107857,33.486907287753958],[126.47498001532884,33.487031175165832],[126.47487755641954,33.487163046388005],[126.47478920258433,33.487301897752737],[126.47471562720472,33.487446673313613],[126.4746573911999,33.487596271094894],[126.47461493644997,33.487749552956984],[126.47458858678465,33.487905351819137],[126.47457854247114,33.488062482436021],[126.47458488121309,33.488219747719072],[126.47460755368245,33.488375952227827],[126.47464638776826,33.488529906714831],[126.47470108736941,33.488680438938715],[126.47477123765609,33.488826403629439],[126.474856303895,33.488966690596399],[126.47495563784069,33.489100230193721],[126.47506848508709,33.489226008714674],[126.47519398723954,33.489343066607034],[126.47533118711479,33.489450513849903],[126.47547904161334,33.489547533669217],[126.47563642599316,33.489633385280165],[126.47580214232116,33.489707417487054],[126.47597492811695,33.489769066050471],[126.47615346918512,33.489817861009627],[126.47633640708786,33.489853432156714],[126.47652234884498,33.489875508216009],[126.4767098787232,33.489883921451394],[126.47689757116537,33.489878606871748],[126.47708399613298,33.489859605882842],[126.47726773422006,33.489827062804466],[126.47744738956153,33.489781225878595],[126.47762159204188,33.489722442777548],[126.47778901666072,33.489651161665044],[126.47794839005664,33.489567925837441],[126.47809849920455,33.489473366579347],[126.47823819999554,33.489368205938746],[126.47836643031263,33.489253243304844],[126.47848221436793,33.489129352736839],[126.47858467135529,33.488997479426139],[126.47867302101102,33.488858624408373],[126.47874659112537,33.48871384642792],[126.47880482094976,33.488564246632265],[126.47884726879187,33.488410963222101],[126.47887361103193,33.488255163325313],[126.47888364654138,33.488098033111534]]]}
