"다발지식별자","다발지그룹식별자","법정동코드","스팟코드","관할경찰서","다발지명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6245750,"2017029","1130510100","11305012","서울특별시 강북구12","서울특별시 강북구 미아동(방천시장입구 부근)",2,2,1,1,0,0,127.034302175206,37.6131105070452,"{""type"":""Polygon"",""coordinates"":[[[127.03656822009447,37.613119428240211],[127.03656057165661,37.612962284417428],[127.03653573587374,37.61280626826909],[127.03649390149691,37.612652567593301],[127.03643538767889,37.61250235266651],[127.03636063836706,37.61235676630745],[127.0362702234831,37.612216915770553],[127.03616483216133,37.612083866411197],[127.0360452637492,37.611958630835424],[127.03591243124943,37.611842161704296],[127.03576734436837,37.611735344458083],[127.03561110613919,37.611638993699145],[127.03544490846279,37.611553841458637],[127.0352700128478,37.61148053712229],[127.03508775274567,37.611419636624944],[127.03489951427497,37.611371605080031],[127.03470672948812,37.611336806839518],[127.0345108661665,37.611315507257252],[127.03431341538921,37.611307868133956],[127.03411587793553,37.611313948565517],[127.03391975864652,37.61133370131531],[127.03372654941172,37.611366976352542],[127.03353772124774,37.611413519919104],[127.03335471067811,37.611472978981801],[127.03317891068374,37.61154489939311],[127.03301165818129,37.611628735755218],[127.03285422611118,37.61172384868339],[127.03270781430805,37.611829515584539],[127.03257353590578,37.611944930601879],[127.03245241159969,37.612069216307944],[127.03234536622448,37.61220142729487],[127.03225321171328,37.612340557316095],[127.03217665044971,37.612485546508722],[127.03211626613371,37.612635292172264],[127.03207251694121,37.61278865504962],[127.03204573660298,37.612944467442588],[127.03203612980667,37.613101543107575],[127.03204376759298,37.613258688053122],[127.03206859412153,37.613414705073076],[127.03211041978949,37.61356840633843],[127.03216892569755,37.613718623330023],[127.03224366813876,37.613864213166451],[127.03233407741685,37.614004065810995],[127.03243946455112,37.614137118520844],[127.03255903032702,37.614262357686854],[127.03269186181629,37.614378831440128],[127.0328369493599,37.614485651523417],[127.03299318988803,37.614582005924767],[127.03315939256842,37.614667161605439],[127.03333429237018,37.614740469963245],[127.03351655909601,37.614801372277874],[127.0337048052707,37.614849406954058],[127.03389759862449,37.614884206868155],[127.03409347111003,37.614905507516781],[127.03429093250845,37.614913146169926],[127.03448847833641,37.614907066409351],[127.03468460687971,37.614887312787943],[127.03487782482905,37.614854036259835],[127.03506666090854,37.614807489727141],[127.03524967833756,37.614748028989723],[127.03542548508209,37.614676104672597],[127.03559274063899,37.614592264955519],[127.03575017534538,37.614497148437117],[127.03589658814775,37.614391478716456],[127.03603086589862,37.614276059059407],[127.03615198790587,37.614151769710936],[127.03625902941006,37.614019555288301],[127.03635117859022,37.613880423043788],[127.03642773324134,37.613735430231237],[127.03648810984772,37.613585682337749],[127.03653185046768,37.613432318688119],[127.03655862164197,37.613276505228797],[127.03656822009447,37.613119428240211]]]}"
6245758,"2017029","1130510200","11305009","서울특별시 강북구9","서울특별시 강북구 번동(강북유니온빌딩앞 부근)",3,3,0,3,0,0,127.043065580213,37.6283131999951,"{""type"":""Polygon"",""coordinates"":[[[127.04533208952007,37.628321955623662],[127.04532442140243,37.628164812642652],[127.04529956255644,37.628008798587693],[127.045257703042,37.627855101245281],[127.04519915881238,37.627704890853401],[127.04512437857039,37.627559310213755],[127.04503392908222,37.627419466524081],[127.04492849974034,37.627286425988835],[127.04480889358854,37.627161198463092],[127.04467602050974,37.627044739230406],[127.04453089051883,37.626937933655782],[127.04437461038445,37.626841593568784],[127.04420836778053,37.626756454500104],[127.04403342797015,37.626683162150108],[127.04385112359154,37.626622275054956],[127.04366284110571,37.62657425732484],[127.04347001289973,37.62653947320662],[127.04327410708551,37.626518187946608],[127.04307661506557,37.626510563236536],[127.04287903793274,37.626516658062691],[127.04268288196339,37.626536425083259],[127.04248963706819,37.626569714150122],[127.04230077566848,37.626616271402774],[127.04211773340742,37.626675743699558],[127.0419419057593,37.626747677702291],[127.0417746287345,37.626831525208338],[127.04161717657114,37.626926650351002],[127.04147074588829,37.627032326832527],[127.04133645333762,37.627147751433625],[127.04121531972199,37.627272046653978],[127.04110826657319,37.627404264302889],[127.04101610925753,37.627543400793513],[127.04093955018564,37.627688395312383],[127.04087916965005,37.627838145105194],[127.04083542918886,37.627991510896763],[127.04080866246656,37.628147324966591],[127.04079907067621,37.628304401045099],[127.04080672926854,37.628461545155375],[127.04083157772078,37.628617560079917],[127.04087342965428,37.62877125801883],[127.04093196596438,37.628921471379613],[127.0410067393385,37.629067054598067],[127.04109718321918,37.629206900398195],[127.04120260836793,37.629339945187944],[127.04132221188466,37.629465176306404],[127.04145508396108,37.629581639262142],[127.04160021461281,37.629688448577134],[127.04175649705655,37.629784791406699],[127.04192274353188,37.629869934813506],[127.04209768754117,37.629943230284368],[127.04227999967848,37.630004120102647],[127.04246828988165,37.630052140062382],[127.04266112666247,37.630086925853362],[127.04285704051512,37.630108212174072],[127.04305454316375,37.630115836412244],[127.04325212867765,37.630109742255087],[127.0434482950407,37.630089974364935],[127.04364154865561,37.630056683804618],[127.04383041796933,37.630010124484414],[127.04401346596501,37.62995064960441],[127.04418930035941,37.629878712594284],[127.04435658157739,37.629794860833741],[127.04451403637024,37.629699732999718],[127.04466046805548,37.629594052795063],[127.04479475994536,37.629478624453675],[127.04491589125711,37.629354325589375],[127.04502294053449,37.629222103602366],[127.04511509251248,37.629082964887807],[127.04519164495896,37.628937967650224],[127.0452520177827,37.628788214726441],[127.04529574853029,37.628634848159059],[127.04532250721414,37.628479033028533],[127.04533208952007,37.628321955623662]]]}"
6246079,"2017029","1138010700","11380004","서울특별시 은평구4","서울특별시 은평구 응암동(연흥초등학교 부근)",5,5,0,1,4,0,126.918166441229,37.589530712873,"{""type"":""Polygon"",""coordinates"":[[[126.92043172872438,37.589541857727497],[126.92042432758794,37.589384707723418],[126.92039974185974,37.589228668508852],[126.92035815951984,37.589074928062878],[126.92029989666928,37.588924656960046],[126.92022539873591,37.588778998462061],[126.92013523034007,37.58863906035689],[126.92003007873853,37.588505908667486],[126.91991074484488,37.588380556792785],[126.91977813648774,37.588263958265316],[126.91963326167003,37.588156999509003],[126.91947722519842,37.588060496218702],[126.91931121291087,37.587975182468277],[126.91913648944745,37.587901706194494],[126.91895438240924,37.587840627317817],[126.91876628014433,37.587792411423585],[126.9185736136709,37.587757424266073],[126.91837784761249,37.587735932626217],[126.91818047230861,37.587728099766707],[126.91798299135259,37.587733986272418],[126.91778690576733,37.587753546367267],[126.91759370831828,37.587786631491348],[126.91740486993284,37.587832989332291],[126.91722182721047,37.587892268269677],[126.91704597223948,37.587964016422546],[126.91687864462945,37.58804768701701],[126.91672111787319,37.588142644626934],[126.91657459027346,37.588248166930413],[126.91644017584794,37.588363449169933],[126.91631889971487,37.588487614944071],[126.91621168334046,37.588619719738347],[126.91611934448167,37.588758758134048],[126.91604258353659,37.588903670949939],[126.91598198685567,37.589053356073499],[126.9159380142306,37.589206674707206],[126.91591100109282,37.589362459490403],[126.91590115276924,37.589519524385082],[126.91590854552636,37.589676675496612],[126.91593312200042,37.589832715557662],[126.91597469562525,37.589986456568937],[126.91603294941102,37.590136730609728],[126.91610744158976,37.590282391669064],[126.91619760321971,37.590422331858981],[126.91630275059948,37.590555486885052],[126.91642208181106,37.590680843241351],[126.91655469025383,37.590797445489478],[126.9166995645587,37.590904407075975],[126.9168556032843,37.591000914011708],[126.91702161939155,37.591086232106512],[126.91719634927072,37.591159711521982],[126.91737846175538,37.591220793126894],[126.91756657169537,37.591269011269603],[126.91775924783934,37.591304000127522],[126.91795502303904,37.591325492857045],[126.91815240668426,37.591333325261076],[126.91834989827083,37.591327439461679],[126.9185459931102,37.591307878520375],[126.91873919814873,37.591274791924107],[126.91892804445928,37.591228432040943],[126.91911109520157,37.59116915055337],[126.91928695468017,37.591097399403239],[126.919454286519,37.591013724570814],[126.91961181595026,37.590918763380628],[126.91975834572268,37.590813238268922],[126.91989275840281,37.590697952286789],[126.92001403228889,37.59057378196588],[126.92012124483657,37.590441673728527],[126.92021357953784,37.590302633103654],[126.92029033277123,37.590157717548358],[126.9203509229167,37.590008029280568],[126.92039488699687,37.589854709853363],[126.92042189099334,37.589698923980478],[126.92043172872438,37.589541857727497]]]}"
6246384,"2017029","1138010700","11380007","서울특별시 은평구7","서울특별시 은평구 응암동(응암시장 부근)",3,3,1,1,1,0,126.918209337992,37.5940026618943,"{""type"":""Polygon"",""coordinates"":[[[126.92047476142378,37.594013806888483],[126.92046735875176,37.593856656094566],[126.92044277158504,37.593700616993885],[126.92040118678899,37.593546876657811],[126.92034292161604,37.59339660566561],[126.92026841812235,37.593250947261502],[126.92017824548566,37.593111010156228],[126.92007308761953,37.592977858552764],[126.91995374661795,37.592852505854893],[126.91982112921706,37.592735907391656],[126.9196762468779,37.592628949603082],[126.91952020109605,37.592532445462972],[126.91935417889199,37.592447131754255],[126.9191794438556,37.592373655506499],[126.91899732706534,37.592312576656653],[126.91880921355421,37.592264360773164],[126.91861653442595,37.592229373610238],[126.9184207566571,37.592207881959908],[126.91822337066914,37.592200049986289],[126.91802587676844,37.592205935553757],[126.91782977944477,37.592225495607124],[126.91763657155984,37.592258580685474],[126.91744772186381,37.592304938465695],[126.91726466704212,37.59236421732782],[126.91708880266455,37.592435965408207],[126.91692146502292,37.592519635916766],[126.91676392881203,37.59261459433494],[126.91661739129486,37.592720115631998],[126.91648296993297,37.592835397771935],[126.91636168650803,37.592959564337342],[126.91625446368838,37.593091669017525],[126.91616211814744,37.593230706389093],[126.91608535370948,37.593375619091098],[126.91602475223655,37.593525304088239],[126.91598077694618,37.593678622600692],[126.91595376215749,37.593834407263159],[126.91594391433564,37.593991472945447],[126.91595130637494,37.594148623033114],[126.91597588428547,37.594304662980427],[126.91601746035748,37.59445840478336],[126.91607571873632,37.594608677823722],[126.91615021420849,37.594754338778465],[126.91624038232941,37.594894279782743],[126.9163455359799,37.595027433822139],[126.91646487430583,37.595152790100862],[126.91659748952681,37.595269392274226],[126.91674237361163,37.595376353806053],[126.91689842164796,37.595472861592164],[126.91706444767962,37.595558178744525],[126.91723918686763,37.595631658123281],[126.91742131137114,37.595692739712945],[126.91760943255906,37.595740957845265],[126.9178021190944,37.595775946697707],[126.91799790600659,37.595797439437852],[126.91819530258928,37.595805272769809],[126.91839280487129,37.595799386094832],[126.91858891145112,37.595779825194867],[126.91878212919282,37.595746738655208],[126.91897098681568,37.595700378832419],[126.91915404739348,37.595641097408503],[126.9193299185452,37.595569346341549],[126.91949726040953,37.595485672495762],[126.91965479929598,37.595390710496758],[126.91980133672772,37.595285185478382],[126.91993575860938,37.59516989960639],[126.92005703977978,37.595045729394954],[126.92016425876487,37.594913622172427],[126.92025659789577,37.594774580757424],[126.92033335688591,37.59462966532675],[126.92039394954935,37.594479978075192],[126.9204379162999,37.594326657867654],[126.92046492194524,37.594170872115349],[126.92047476142378,37.594013806888483]]]}"
6243144,"2017029","1144010100","11440003","서울특별시 마포구3","서울특별시 마포구 아현동(굴레방다리_굴레방길_진출 부근)",3,3,0,2,0,1,126.955952474128,37.5570167072561,"{""type"":""Polygon"",""coordinates"":[[[126.9582167915388,37.557027119445912],[126.95820931220369,37.556869970340706],[126.95818465851042,37.55671393760548],[126.95814301556818,37.556560209154149],[126.9580847010716,37.55640995547526],[126.95801016084687,37.556264318795883],[126.95791995981713,37.556124409435867],[126.95781478550693,37.5559912905019],[126.95769543899567,37.555865976044778],[126.95756282821432,37.555749418411118],[126.95741796116457,37.555642506411111],[126.95726194261329,37.555546052686068],[126.95709595826253,37.555460790933203],[126.95692127252541,37.555387370489001],[126.95673921271712,37.555326350849832],[126.95655116684523,37.555278194452391],[126.95635856434667,37.555243269290294],[126.95616287161481,37.555221841683633],[126.95596557844381,37.555214072611939],[126.95576818553974,37.555220023065154],[126.95557219439461,37.555239645885067],[126.95537909704204,37.555272793830078],[126.95519036364743,37.555319214109574],[126.95500742889965,37.55537855192582],[126.95483168743365,37.555450357662814],[126.9546644746067,37.555534084092336],[126.9545070641841,37.555629093572762],[126.95436065245168,37.555734663382353],[126.95422635591329,37.555849991115103],[126.95410519542146,37.555974197309858],[126.95399809268895,37.556106338051492],[126.95390586348148,37.556245406740494],[126.95382921073136,37.556390346678597],[126.95376871546479,37.556540052828019],[126.95372484008365,37.556693387148606],[126.95369791927868,37.556849182159993],[126.95368815541818,37.557006251735899],[126.95369562526463,37.557163401049507],[126.95372026972203,37.557319434637982],[126.95376190396186,37.557473164561586],[126.95382021055393,37.557623420287008],[126.95389474391212,37.557769059524915],[126.95398493932208,37.557908971877836],[126.95409010942994,37.558042094148071],[126.95420945328399,37.558167412183451],[126.95434206303392,37.558283973528667],[126.95448693070955,37.558390889260764],[126.95464295152485,37.558487346624979],[126.954808939709,37.558572611813567],[126.95498363073241,37.558646035385642],[126.95516569711938,37.558707057749793],[126.95535375066227,37.558755216386523],[126.95554636169119,37.558790143234184],[126.95574206355356,37.558811571921474],[126.95593936617776,37.558819341436006],[126.95613676857046,37.558813390774411],[126.95633276895147,37.558793767101193],[126.95652587500643,37.558760617683916],[126.95671461630558,37.558714195357922],[126.95689755791986,37.558654854983104],[126.95707330500562,37.558583046253226],[126.95724052203492,37.558499316487442],[126.95739793511476,37.558404303428759],[126.95754434787858,37.558298729907584],[126.95767864379113,37.558183398442772],[126.95779980201894,37.558059188608837],[126.95790690091805,37.55792704443148],[126.95799912483923,37.557787972614591],[126.95807577101067,37.557643029951542],[126.95813625860622,37.557493321562795],[126.95818012545698,37.557339985556638],[126.95820703713144,37.557184189464678],[126.9582167915388,37.557027119445912]]]}"
6246393,"2017029","1144010400","11440002","서울특별시 마포구2","서울특별시 마포구 도화동(진도빌딩 부근)",3,3,0,2,1,0,126.948090000954,37.5403936205701,"{""type"":""Polygon"",""coordinates"":[[[126.95035381377635,37.540404180169119],[126.95034635218262,37.540247030267615],[126.95032171881248,37.540090995619401],[126.95028010087597,37.539937264163349],[126.95022181587724,37.539787006410883],[126.95014730602389,37.539641365505851],[126.95005713941512,37.539501449118717],[126.949952003287,37.539368324008265],[126.94983269619934,37.539243000663383],[126.94970012575692,37.539126435096769],[126.9495553030614,37.539019513497614],[126.94939932915467,37.538923048564662],[126.94923339051152,37.538837776782742],[126.94905875008493,37.538764344862351],[126.9488767382327,37.538703312402895],[126.94868873919035,37.538655144620066],[126.94849618319036,37.538620206902252],[126.94830053627217,37.538598765665128],[126.94810328786818,37.538590983787714],[126.94790593721864,37.538596921450846],[126.9477099877428,37.53861653250533],[126.94751693117027,37.538649668003423],[126.94732823396892,37.538696075233375],[126.94714533505181,37.538755402214882],[126.94696962541337,37.538827196701575],[126.94680244130103,37.538910911556002],[126.9466450551096,37.539005911916469],[126.94649866634776,37.539111472449271],[126.94636438795688,37.539226790803248],[126.94624324176378,37.539350990290949],[126.94613614939882,37.539483123449777],[126.94604392652219,37.539622187336448],[126.94596727491226,37.539767121685486],[126.94590677895431,37.539916824214536],[126.94586289767443,37.540070155993853],[126.94583596580803,37.540225949562505],[126.94582618919527,37.540383018820918],[126.94583364016935,37.540540169824993],[126.9458582643105,37.540696205324295],[126.94589987355052,37.54084993825014],[126.94595815064956,37.541000198046419],[126.94603265364002,37.541145841507237],[126.94612281463786,37.541285759983097],[126.94622794768968,37.54141888933367],[126.94634725211939,37.541544216254188],[126.94647982039643,37.541660785524655],[126.94662464371432,37.54176771085374],[126.94678062101219,37.541864179429403],[126.94694656348292,37.541949454645696],[126.94712120805714,37.542022889687772],[126.94730322648039,37.542083924871783],[126.94749123431767,37.542132094899252],[126.94768379770775,37.542167034297897],[126.94787945374813,37.542188476616687],[126.94807671273581,37.542196258042352],[126.94827407172791,37.542190321068759],[126.94847003043274,37.542170709163173],[126.94866309683364,37.542137572200588],[126.94885180080279,37.542091162921515],[126.94903470658278,37.542031833384236],[126.94921042297072,37.541960035912773],[126.94937761128465,37.541876317724856],[126.94953499900208,37.541781313783453],[126.94968138879737,37.541675749541518],[126.94981566769786,37.541560427462883],[126.94993681163167,37.541436224337772],[126.95004389904382,37.54130408683794],[126.9501361166343,37.541165020725643],[126.95021276167317,37.541020083652036],[126.95027324996813,37.540870378883639],[126.95031712272598,37.540717045418198],[126.95034404547017,37.540561250767887],[126.95035381377635,37.540404180169119]]]}"
6245748,"2017029","1129012500","11290011","서울특별시 성북구11","서울특별시 성북구 안암동5가(안암오거리_무학로_진입_1 부근)",3,5,1,1,2,1,127.029655136277,37.5816166725723,"{""type"":""Polygon"",""coordinates"":[[[127.03192022437001,37.581625675705524],[127.03191258823834,37.58146852992941],[127.03188777194075,37.581312512106301],[127.03184596407992,37.581158810047043],[127.03178748362336,37.581008591341579],[127.03171277424809,37.580863001534468],[127.0316224055714,37.580723147906468],[127.03151706638663,37.580590094040765],[127.03139755677812,37.580464852582161],[127.03126478589957,37.580348378018989],[127.03111976637788,37.580241555846285],[127.03096359961272,37.580145198903644],[127.03079747695439,37.580060040170764],[127.03062265934769,37.579986728181375],[127.03044047963823,37.579925820724434],[127.03025232333887,37.579877782065104],[127.03005962187706,37.579842976609385],[127.02986384239983,37.57982166976614],[127.02966647534251,37.579814024292709],[127.02946902086508,37.579820096636062],[127.02927298315966,37.579839842318329],[127.02907985463348,37.579873110465677],[127.02889110229989,37.579919647358807],[127.02870816549445,37.579979100028908],[127.02853243549863,37.580051015273781],[127.02836524870801,37.580134845939114],[127.02820787755738,37.580229953584798],[127.02806152142263,37.580335614756635],[127.02792729300326,37.580451025437107],[127.02780621374706,37.580575308236241],[127.02769920476699,37.58070751595902],[127.02760708110922,37.580846642397091],[127.0275305437782,37.580991629506116],[127.0274701762912,37.581141374601451],[127.0274264367136,37.581294735733181],[127.02739965868545,37.58145054791347],[127.02739004687636,37.5816076249004],[127.02739767238295,37.581764769995232],[127.02742247944019,37.581920788687917],[127.02746427859363,37.582074493136687],[127.02752275115721,37.582224713002397],[127.02759745367695,37.582370305381851],[127.02768781674372,37.582510162916094],[127.02779315287842,37.58264322013251],[127.02791265985871,37.58276846427561],[127.02804542859963,37.58288494255077],[127.02819044876981,37.582991769359012],[127.02834661782859,37.583088129940165],[127.02851274548274,37.58317329210977],[127.02868756727825,37.583246606315001],[127.02886975359418,37.583307516488169],[127.02905791872269,37.583355557380337],[127.02925062760475,37.583390364504176],[127.02944641623117,37.58341167241359],[127.02964379388288,37.58341931922017],[127.0298412567317,37.583413245746435],[127.03003730367746,37.583393499194578],[127.03023044203788,37.583360229563588],[127.03041920113758,37.583313690604349],[127.03060214479859,37.583254235361935],[127.03077788152552,37.583182318017954],[127.03094507136616,37.583098484001923],[127.03110244515071,37.583003372770406],[127.0312488022962,37.582897706980766],[127.03138303119397,37.582782292570563],[127.0315041081509,37.582658007034254],[127.03161111213511,37.582525795874744],[127.03170323048289,37.582386665413694],[127.03177976120745,37.582241675588406],[127.03184012099216,37.582091929166104],[127.03188385202264,37.581938565460398],[127.03191062090161,37.581782752213932],[127.03192022437001,37.581625675705524]]]}"
6245432,"2017029","1129012500","11290017","서울특별시 성북구17","서울특별시 성북구 안암동5가(고대앞사거리_안암로_진입_2 부근)",2,2,1,1,0,0,127.031949741189,37.5855130410949,"{""type"":""Polygon"",""coordinates"":[[[127.03421494848317,37.585522002039269],[127.03420730834735,37.585364856484759],[127.03418248604248,37.585208840107583],[127.03414067136636,37.585055138014937],[127.03408218218331,37.584904921390994],[127.03400746564837,37.584759332179388],[127.03391708802741,37.584619480340116],[127.03381173818747,37.584486428541339],[127.03369221854483,37.584361190322419],[127.03355943834637,37.584244717449899],[127.03341440688409,37.584137898089629],[127.03325823017575,37.584041544176401],[127.03309209512565,37.583956388648907],[127.03291726729449,37.583883080034404],[127.03273507621107,37.583822176984107],[127.03254690749156,37.58377414103245],[127.03235419603016,37.583739339275461],[127.03215840566089,37.583718037080338],[127.03196102691889,37.58371039447195],[127.03176356341947,37.583716471487392],[127.03156751605692,37.583736220001356],[127.03137437729515,37.583769491815474],[127.03118561761427,37.583816033196179],[127.03100267303374,37.58387548842979],[127.03082693487725,37.583947406991811],[127.03065974186461,37.584031240810276],[127.03050236647792,37.584126351421133],[127.03035600586894,37.584232015338621],[127.0302217727654,37.584347429425669],[127.03010069092436,37.584471713578239],[127.02999368032884,37.584603923283638],[127.02990155717562,37.584743051421597],[127.02982502020312,37.584888040827224],[127.02976465407552,37.585037786105723],[127.02972091682504,37.585191148904286],[127.02969414209684,37.585346960623916],[127.02968453338592,37.585504037718785],[127.02969216515996,37.585661182601541],[127.02971697821731,37.585817200750235],[127.02975878419038,37.585970904331738],[127.02981726434116,37.586121123013484],[127.02989197515238,37.586266714802619],[127.02998234603618,37.586406569643032],[127.0300876916935,37.58653962478872],[127.03020720870259,37.586664866594113],[127.03033998902919,37.586781343188186],[127.03048502001403,37.586888166278698],[127.03064119901725,37.5869845238308],[127.03080733793217,37.587069682790798],[127.03098217221333,37.587142994531604],[127.03116436990516,37.587203900298185],[127.03135254519063,37.587251938473557],[127.03154526634511,37.587286741006153],[127.0317410658599,37.587308045168434],[127.03193845293876,37.587315688199183],[127.03213592707081,37.587309610963146],[127.0323319836809,37.587289860677693],[127.03252513000746,37.587256588271529],[127.03271389872062,37.587210044833029],[127.03289685015744,37.587150587026379],[127.03307259278593,37.587078665454221],[127.03323978998121,37.586994828288844],[127.03339716800141,37.586899714091544],[127.03354353074748,37.586794046461463],[127.03367776206322,37.586678628635205],[127.0337988416094,37.586554340843747],[127.03390584834004,37.586422127705838],[127.03399796730849,37.586282996450556],[127.03407449653999,37.586138004324177],[127.03413485610166,37.585988256821956],[127.03417858479726,37.58583489235096],[127.03420535037995,37.585679078664164],[127.03421494848317,37.585522002039269]]]}"
6245753,"2017029","1130510300","11305001","서울특별시 강북구1","서울특별시 강북구 수유동(수유역 부근)",9,10,0,6,4,0,127.026198461591,37.6387442610397,"{""type"":""Polygon"",""coordinates"":[[[127.02846528231143,37.638753342848055],[127.02845764888536,37.63859619927932],[127.02843282209672,37.638440182159293],[127.02839099176138,37.638286479297925],[127.02833247361015,37.638136260974875],[127.02825771501459,37.637990670048097],[127.02816728596758,37.637850813806892],[127.02806187231997,37.637717757636487],[127.02794227811329,37.637592514212663],[127.02780941202262,37.637476036238283],[127.02766428740136,37.63736920923435],[127.02750800756927,37.637272847877398],[127.02734176135348,37.637187684265776],[127.02716681402227,37.637114367885076],[127.02698449828823,37.637053454757414],[127.02679620069286,37.637005410092236],[127.02660335373835,37.636970598341264],[127.02640742567931,37.636949284961197],[127.02620990808764,37.636941631857795],[127.02601230225019,37.636947698233115],[127.02581611466242,37.636967436962237],[127.0256228354751,37.637000698111926],[127.02543393737081,37.637047228034348],[127.02525085627143,37.637106673795579],[127.0250749879531,37.637178581358462],[127.02490766871828,37.637262405418305],[127.02475017314886,37.63735750668863],[127.02460369817155,37.637463162651585],[127.02446936079228,37.637578567547209],[127.02434818215467,37.63770284402505],[127.0242410841164,37.637835046734068],[127.024148882402,37.637974169504169],[127.02407227975478,37.638119152527828],[127.02401185679845,37.638268893137869],[127.02396807539414,37.638422252129345],[127.02394126951812,37.638578061833634],[127.02393164066125,37.638735136014056],[127.02393926455636,37.638892280708511],[127.02396408094482,37.639048298694767],[127.02400590369253,37.639202002150057],[127.02406441391636,37.639352223439801],[127.02413916450273,37.639497816939226],[127.0242295890678,37.639637675294445],[127.02433499851992,37.639770734817724],[127.02445459007843,37.639895982735958],[127.02458745402656,37.640012464429901],[127.02473258044178,37.640119294279074],[127.02488886257277,37.640215659282219],[127.02505511266173,37.640300826333423],[127.02523006418352,37.640374146739354],[127.02541238767527,37.64043506259388],[127.02560069298828,37.640483109492472],[127.02579354851929,37.640517922920104],[127.02598948461961,37.640539237364592],[127.02618701284466,37.640546890000039],[127.02638462706813,37.640540824297069],[127.02658082505606,37.64052108470171],[127.0267741129702,37.640487822061324],[127.02696301899614,37.640441290073568],[127.02714610583789,37.640381841730552],[127.02732198091643,37.640309930260138],[127.02748930434673,37.640226102847414],[127.02764680255859,37.640130997984002],[127.02779327740596,37.640025339193691],[127.02792761526378,37.63990993056062],[127.02804879160819,37.63978564953527],[127.0281558857733,37.639653443386663],[127.02824808101886,37.639514318384855],[127.0283246781752,37.639369332643469],[127.0283850934196,37.639219588898655],[127.02842886510831,37.639066229127309],[127.02845566294299,37.638910418358599],[127.02846528231143,37.638753342848055]]]}"
6245759,"2017029","1130510300","11305005","서울특별시 강북구5","서울특별시 강북구 수유동(화계사입구 부근)",4,7,0,6,1,0,127.017434927981,37.6344413782679,"{""type"":""Polygon"",""coordinates"":[[[127.01970161521322,37.634450627284295],[127.01969400172599,37.634293483168086],[127.01966919461638,37.634137464225553],[127.0196273835504,37.633983758280607],[127.01956888637035,37.633833535645344],[127.01949415028805,37.633687939210773],[127.01940374173381,37.633548076294325],[127.0192983497939,37.633415012345715],[127.01917877721115,37.633289760095444],[127.01904593362967,37.633173272318054],[127.01890082884015,37.633066434595548],[127.01874456940267,37.632970061699702],[127.01857834285025,37.63288488671342],[127.01840341545207,37.632811556516337],[127.01822111636059,37.632750629919094],[127.01803283538756,37.632702571346066],[127.01784000490899,37.632667745354816],[127.01764409079594,37.632646417501192],[127.01744658451419,37.632638749801131],[127.01724899065599,37.632644801581549],[127.01705281110081,37.632664525810206],[127.01685953932984,37.632697772677872],[127.01667064683586,37.632744288640893],[127.01648757063134,37.632803720876105],[127.01631170305801,37.632875616336847],[127.01614438382133,37.632959427127169],[127.01598688635247,37.633054516754143],[127.01584040873171,37.633160161891666],[127.01570606459384,37.633275556848474],[127.0155848785251,37.633399824363522],[127.01547777130638,37.633532019149321],[127.01538555986529,37.633671135100791],[127.01530894362789,37.6338161124484],[127.01524850784598,37.633965848586648],[127.01520471108677,37.634119204330801],[127.01517788744336,37.63427501203703],[127.01516824080001,37.634432085492982],[127.01517584589133,37.634589230737603],[127.01520064373533,37.634745250548946],[127.01524244608089,37.634898957081312],[127.01530093419996,37.635049182676696],[127.01537566453894,37.635194781691354],[127.01546606634314,37.63533464671103],[127.01557145408549,37.635467714011178],[127.01569102401733,37.635592970754765],[127.01582386771999,37.635709462260138],[127.01596897203339,37.635816302818263],[127.01612523376609,37.635912679360189],[127.016291464182,37.635997858687638],[127.01646639803936,37.636071192018399],[127.01664870261803,37.636132121334228],[127.01683699130513,37.636180182141857],[127.01702983149025,37.636215009815864],[127.0172257547752,37.636236338740133],[127.01742326942126,37.636244005964855],[127.01762087393041,37.636237954867944],[127.01781706275118,37.636218229770485],[127.01801034211505,37.63618498140945],[127.01819924253084,37.636138463382991],[127.01838232674535,37.636079028576965],[127.01855819880788,37.636007130102406],[127.01872552224795,37.635923315059223],[127.01888302236186,37.635828221840256],[127.01902950212235,37.635722573885332],[127.0191638444755,37.635607175182322],[127.01928502825481,37.635482903119872],[127.01939213160423,37.635350704894222],[127.01948433884696,37.635211586719663],[127.01956094733053,37.635066606644216],[127.01962137653751,37.63491686737467],[127.01966516471768,37.634763510853716],[127.01969197918923,37.634607702076821],[127.01970161521322,37.634450627284295]]]}"
