다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6204321,2016052,2632010300,120626002,부산 부산북부2,부산광역시 북구 만덕동(아침바다 부근),6,7,0,4,2,1,129.0347188,35.21082192,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 127.02874292363619, 37.625399146574814 ], [ 127.02873529181301, 37.625242004481109 ], [ 127.02871046857636, 37.625085988895371 ], [ 127.02866864484808, 37.624932287634181 ], [ 127.02861013744221, 37.624782070983187 ], [ 127.02853539252909, 37.624636480895603 ], [ 127.02844497886132, 37.624496626459305 ], [ 127.02833958444508, 37.624363572167326 ], [ 127.02822001205615, 37.624238329789023 ], [ 127.02808717134002, 37.624121852932099 ], [ 127.02794207320163, 37.624015028008259 ], [ 127.02778582304573, 37.62391866789838 ], [ 127.02761960721311, 37.623833506491856 ], [ 127.02744469416609, 37.623760190580946 ], [ 127.02726241183217, 37.623699278870042 ], [ 127.02707414991832, 37.623651234775778 ], [ 127.02688133952805, 37.623616424543684 ], [ 127.0266854486662, 37.623595111823171 ], [ 127.02648796749996, 37.623587459411873 ], [ 127.02629040044756, 37.623593526520246 ], [ 127.02609424920195, 37.623613265999694 ], [ 127.02590100705179, 37.623646527023617 ], [ 127.02571214527019, 37.623693057736439 ], [ 127.02552909953174, 37.623752503395686 ], [ 127.02535326421558, 37.623824411756139 ], [ 127.0251859776657, 37.623908234812333 ], [ 127.02502851194878, 37.62400333596652 ], [ 127.02488206605115, 37.624108990901405 ], [ 127.0247477544966, 37.624224395644681 ], [ 127.02462659937999, 37.62434867194348 ], [ 127.02451952352759, 37.624480873544492 ], [ 127.02442734024018, 37.624619995164615 ], [ 127.02435075212361, 37.624764977892625 ], [ 127.02429034196931, 37.624914717263273 ], [ 127.02424657041033, 37.625068074964048 ], [ 127.02421976909014, 37.625223883313382 ], [ 127.02421014285636, 37.625380956084818 ], [ 127.02421776628833, 37.625538099308699 ], [ 127.02424258026454, 37.625694115764837 ], [ 127.02428439527202, 37.625847818515993 ], [ 127.02434289476172, 37.625998037231327 ], [ 127.02441763280375, 37.626143629894841 ], [ 127.0245080408601, 37.626283486439085 ], [ 127.02461342994488, 37.626416544979051 ], [ 127.02473299969891, 37.626541790047284 ], [ 127.02486583940666, 37.626658270626443 ], [ 127.02501093819954, 37.626765099290409 ], [ 127.02516719178605, 37.626861463049181 ], [ 127.02533341035034, 37.626946628790307 ], [ 127.02550832985669, 37.627019947832643 ], [ 127.02569061881051, 37.627080862264435 ], [ 127.02587888843675, 37.627128908590961 ], [ 127.0260717073977, 37.627163720498856 ], [ 127.02626760742801, 37.627185034287763 ], [ 127.02646509695451, 37.627192686221754 ], [ 127.0266626746531, 37.627186619794934 ], [ 127.02685883515913, 37.62716687944512 ], [ 127.02705208603012, 37.627133616931204 ], [ 127.02724095572789, 37.62708708415407 ], [ 127.02742400833743, 37.6270276359189 ], [ 127.02759984813751, 37.626955724544622 ], [ 127.0277671400189, 37.626871897240477 ], [ 127.02792460724318, 37.626776792490453 ], [ 127.02807105414917, 37.62667113383332 ], [ 127.02820536504925, 37.626555725349924 ], [ 127.02832651786274, 37.626431446308132 ], [ 127.02843359098347, 37.626299240372497 ], [ 127.02852576893902, 37.626160116526826 ], [ 127.0286023504357, 37.626015131077914 ], [ 127.02866275287761, 37.625865389474981 ], [ 127.02870651586593, 37.625712030098427 ], [ 127.02873330801762, 37.625556220680672 ], [ 127.02874292363619, 37.625399146574814 ] ] ] }"
6204435,2016052,2626010600,120726001,부산 부산동래1,부산광역시 동래구 수안동(동래교차로 부근),9,9,0,8,1,0,129.0835443,35.20217486,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 127.079638188735, 37.628764257418716 ], [ 127.07963044832829, 37.628607116236694 ], [ 127.0796055186957, 37.62845110898548 ], [ 127.07956358704479, 37.628297423387423 ], [ 127.07950497326918, 37.628147229603904 ], [ 127.0794301254726, 37.628001669403901 ], [ 127.07933961091966, 37.627861852527403 ], [ 127.0792341195191, 37.627728841375983 ], [ 127.07911445476542, 37.627603649179342 ], [ 127.07898152700872, 37.627487227353797 ], [ 127.07883634666422, 37.627380463677135 ], [ 127.07868002088317, 37.627284169659404 ], [ 127.0785137377031, 37.627199077784077 ], [ 127.07833876381272, 37.627125836093533 ], [ 127.07815642871881, 37.627065002725892 ], [ 127.07796812252269, 37.627017038697836 ], [ 127.07777527663769, 37.626982311442049 ], [ 127.07757935932568, 37.626961083074903 ], [ 127.07738186207145, 37.626953515756369 ], [ 127.07718428714124, 37.62695966804062 ], [ 127.07698813740321, 37.626979492135703 ], [ 127.07679490611697, 37.627012836570884 ], [ 127.07660606445155, 37.627059449756835 ], [ 127.07642304792094, 37.627118974528372 ], [ 127.07624725178808, 37.627190959844341 ], [ 127.07608001182322, 37.627274857112255 ], [ 127.07592260199897, 37.62737002738929 ], [ 127.07577621859583, 37.627475746731797 ], [ 127.07564197790629, 37.627591211593639 ], [ 127.07552090035441, 37.627715541471353 ], [ 127.07541390702393, 37.627847791508991 ], [ 127.0753218128477, 37.627986954274569 ], [ 127.07524531973458, 37.628131972352811 ], [ 127.07518500749092, 37.628281740113586 ], [ 127.0751413371302, 37.628435119045662 ], [ 127.07511464178324, 37.628590941328305 ], [ 127.0751051220997, 37.628748020630091 ], [ 127.07511285298739, 37.628905162047474 ], [ 127.07513777336247, 37.629061170179845 ], [ 127.07517969629873, 37.629214857278157 ], [ 127.07523830216741, 37.629365053135437 ], [ 127.07531314310491, 37.629510615919585 ], [ 127.07540365205519, 37.629650435812252 ], [ 127.07550913927957, 37.629783450320126 ], [ 127.07562880141057, 37.629908646111573 ], [ 127.07576172817765, 37.63002507166096 ], [ 127.07590690919587, 37.630131839077492 ], [ 127.07606323729325, 37.630228136737337 ], [ 127.07622952436208, 37.630313232046454 ], [ 127.07640450359536, 37.630386476858121 ], [ 127.0765868453241, 37.630447312939353 ], [ 127.07677515924526, 37.630495279191045 ], [ 127.07696801370575, 37.630530009014244 ], [ 127.07716394019832, 37.630551237538022 ], [ 127.07736144694397, 37.630558805274198 ], [ 127.07755903139322, 37.630552652754602 ], [ 127.07775519038367, 37.630532828679655 ], [ 127.07794843038961, 37.630499481842918 ], [ 127.07813727996198, 37.630452866583219 ], [ 127.07832030335169, 37.630393339227503 ], [ 127.07849610508723, 37.630321350895379 ], [ 127.07866334922822, 37.630237450271011 ], [ 127.07882076167519, 37.630142276399226 ], [ 127.07896714606794, 37.630036553332793 ], [ 127.07910138608376, 37.629921084731158 ], [ 127.07922246131929, 37.629796751211281 ], [ 127.07932945076104, 37.629664497739846 ], [ 127.07942153959436, 37.629525331853138 ], [ 127.07949802607264, 37.629380311061354 ], [ 127.07955833059127, 37.629230541076922 ], [ 127.07960199237137, 37.629077160478715 ], [ 127.0796286785429, 37.628921337138159 ], [ 127.079638188735, 37.628764257418716 ] ] ] }"
6204520,2016052,1144010800,111511001,서울 서울마포1,서울특별시 마포구 대흥동(21세기토탈웨딩 부근),8,9,1,5,3,0,126.9487376,37.55672907,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 128.4740302051851, 35.853359949746675 ], [ 128.47401985631092, 35.853202879162851 ], [ 128.47399273062183, 35.853047140968727 ], [ 128.47394903539885, 35.852893919945132 ], [ 128.47388910392991, 35.852744381813565 ], [ 128.47381339209645, 35.852599666051972 ], [ 128.473722474883, 35.852460872400293 ], [ 128.47361704634156, 35.852329058157153 ], [ 128.47349790725471, 35.852205225659105 ], [ 128.47336596619726, 35.852090318667109 ], [ 128.47322222498619, 35.851985209863791 ], [ 128.47306777866942, 35.851890699953586 ], [ 128.47290380323548, 35.85180750874801 ], [ 128.47273154557197, 35.851736268937323 ], [ 128.47255231787554, 35.851677521629455 ], [ 128.47236748214084, 35.851631715575046 ], [ 128.47217844673133, 35.851599198180622 ], [ 128.47198664980573, 35.85158021834819 ], [ 128.47179355147154, 35.8515749184252 ], [ 128.47160061947051, 35.85158334063172 ], [ 128.47140932354711, 35.851605418991824 ], [ 128.47122111894149, 35.851640987581149 ], [ 128.47103743856502, 35.851689774278668 ], [ 128.47085967870768, 35.851751408995689 ], [ 128.4706891945788, 35.851825421006296 ], [ 128.470527280488, 35.851911248122086 ], [ 128.47037517207283, 35.852008237574594 ], [ 128.47023402420896, 35.852115650700057 ], [ 128.47010491219521, 35.852232669239484 ], [ 128.46998881857596, 35.852358404459352 ], [ 128.46988662761476, 35.852491898096204 ], [ 128.46979911658875, 35.852632135047585 ], [ 128.46972695029405, 35.852778047021374 ], [ 128.46967068008996, 35.852928525164316 ], [ 128.46963073396319, 35.853082422845922 ], [ 128.46960741447455, 35.853238569197842 ], [ 128.46960089995093, 35.85339577631629 ], [ 128.46961124124715, 35.853552846500392 ], [ 128.46963835858486, 35.853708585801336 ], [ 128.46968204492586, 35.853861808503126 ], [ 128.46974196943304, 35.854011348815675 ], [ 128.46981767643661, 35.854156067194751 ], [ 128.46990858781029, 35.854294863847485 ], [ 128.47001401296794, 35.854426681357431 ], [ 128.47013315012254, 35.854550517297774 ], [ 128.4702650918652, 35.854665427794018 ], [ 128.47040883417716, 35.854770540074668 ], [ 128.47056328197704, 35.854865053329632 ], [ 128.47072726251963, 35.854948247619205 ], [ 128.47089952437736, 35.855019491096414 ], [ 128.47107875958918, 35.855078239829346 ], [ 128.47126360156906, 35.855124047736645 ], [ 128.47145264504124, 35.855156566427425 ], [ 128.47164445049455, 35.855175546969235 ], [ 128.47183755866976, 35.855180846984112 ], [ 128.47203049823773, 35.855172424275828 ], [ 128.47222180251251, 35.855150344808912 ], [ 128.4724100148928, 35.855114774550337 ], [ 128.47259370333833, 35.855065985662883 ], [ 128.4727714680366, 35.85500434922988 ], [ 128.47294195799421, 35.854930333316744 ], [ 128.47310387436147, 35.854844502943081 ], [ 128.47325598581625, 35.854747510039331 ], [ 128.47339713410224, 35.854640093400668 ], [ 128.47352624390774, 35.854523071392855 ], [ 128.47364233493659, 35.854397332837166 ], [ 128.47374452189649, 35.854263836107407 ], [ 128.47383202873928, 35.854123596390963 ], [ 128.47390418750757, 35.853977682090623 ], [ 128.4739604503591, 35.853827202103737 ], [ 128.47400038953057, 35.853673303116835 ], [ 128.47402370049147, 35.853517156055524 ], [ 128.4740302051851, 35.853359949746675 ] ] ] }"
6204632,2016052,1144010200,111511002,서울 서울마포2,서울특별시 마포구 공덕동(국민서관앞삼거리 부근),6,6,2,2,2,0,126.949864,37.54432455,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 129.34185874402829, 35.533455275067055 ], [ 129.34184077033629, 35.533219833987282 ], [ 129.34179776141542, 35.532986568449196 ], [ 129.34173004485913, 35.53275725570839 ], [ 129.34163813717177, 35.532533639469371 ], [ 129.34152273583766, 35.532317420993223 ], [ 129.34138472125207, 35.532110247350481 ], [ 129.34122514309408, 35.531913694503309 ], [ 129.34104521568588, 35.53172925746248 ], [ 129.34084630896407, 35.531558341413415 ], [ 129.34062993708224, 35.531402245666257 ], [ 129.34039774505783, 35.531262158454112 ], [ 129.34015150191124, 35.531139146223005 ], [ 129.33989308061834, 35.53103414492589 ], [ 129.33962444692497, 35.530947952984377 ], [ 129.33934764714277, 35.530881227871419 ], [ 129.3390647869615, 35.530834475618754 ], [ 129.3387780171654, 35.530808052839511 ], [ 129.33848952247212, 35.530802160589182 ], [ 129.33820149726606, 35.530816843834749 ], [ 129.3379161323567, 35.530851990755224 ], [ 129.33763560177746, 35.5309073338438 ], [ 129.33736203856009, 35.530982451177721 ], [ 129.3370975238609, 35.531076772892803 ], [ 129.3368440725942, 35.531189579597338 ], [ 129.33660361273721, 35.531320013502913 ], [ 129.33637797328933, 35.531467082211137 ], [ 129.33616887341469, 35.531629666087916 ], [ 129.33597790280464, 35.531806527574354 ], [ 129.33580651530914, 35.531996322098585 ], [ 129.33565601582913, 35.532197603681013 ], [ 129.33552754965848, 35.532408841320802 ], [ 129.33542209386513, 35.532628428139091 ], [ 129.33534045310202, 35.532854691356988 ], [ 129.33528324676067, 35.533085909617519 ], [ 129.33525091143596, 35.533320324666107 ], [ 129.33524369340608, 35.533556150479029 ], [ 129.33526164797351, 35.53379159310601 ], [ 129.33530463860055, 35.534024861501514 ], [ 129.3353723382497, 35.534254178323131 ], [ 129.33546423093023, 35.534477799742298 ], [ 129.33557961961372, 35.534694024340673 ], [ 129.33571762428949, 35.534901204861576 ], [ 129.33587719557943, 35.535097765133912 ], [ 129.33605711937, 35.535282209921277 ], [ 129.33625602583464, 35.535453133802875 ], [ 129.33647240082749, 35.535609237230588 ], [ 129.33670459923661, 35.535749331737939 ], [ 129.33695085184758, 35.535872350657243 ], [ 129.33720928539697, 35.535977357832301 ], [ 129.33747793376659, 35.53606355466296 ], [ 129.33775475019877, 35.536130283527648 ], [ 129.33803762849786, 35.536177038280677 ], [ 129.33832441732926, 35.536203462232926 ], [ 129.3386129313968, 35.536209354293277 ], [ 129.33890097572737, 35.536194669500503 ], [ 129.33918635893059, 35.536159519722624 ], [ 129.33946690641696, 35.536104172553244 ], [ 129.3397404846412, 35.536029050039147 ], [ 129.34000501199097, 35.535934722201844 ], [ 129.34025847316749, 35.535821908619177 ], [ 129.34049893989257, 35.535691467288444 ], [ 129.34072458295805, 35.535544390833657 ], [ 129.34093368308984, 35.535381799124352 ], [ 129.34112465058891, 35.535204929957352 ], [ 129.34129603169967, 35.535015128137928 ], [ 129.34144652171531, 35.534813839867297 ], [ 129.3415749756295, 35.534602596349565 ], [ 129.34168041674661, 35.534383004642123 ], [ 129.34176204085972, 35.534156737672525 ], [ 129.34181922908326, 35.533925516911609 ], [ 129.34185154537266, 35.53369110069 ], [ 129.34185874402829, 35.533455275067055 ] ] ] }"
6204645,2016052,2626010200,120726002,부산 부산동래2,부산광역시 동래구 안락동(전기판넬온수기 부근),7,7,0,7,0,0,129.1035483,35.19669491,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 126.72471337032927, 37.52973911910243 ], [ 126.72470638316993, 37.529581959642421 ], [ 126.72468222499295, 37.529425882624317 ], [ 126.72464107713604, 37.529272076294461 ], [ 126.72458325352439, 37.529121711735911 ], [ 126.7245091962518, 37.528975932023954 ], [ 126.72441946656134, 37.528835848562544 ], [ 126.7243147483958, 37.528702525785768 ], [ 126.72419583936065, 37.528576979297178 ], [ 126.72406364406264, 37.528460163208756 ], [ 126.72391916733729, 37.528352968295273 ], [ 126.72376351098403, 37.528256209355604 ], [ 126.72359785795102, 37.528170622406506 ], [ 126.72342347012891, 37.528096859261581 ], [ 126.72324167256492, 37.528035482020897 ], [ 126.72305385127662, 37.527986955847354 ], [ 126.72286143397898, 37.527951652446397 ], [ 126.72266588568247, 37.527929838320546 ], [ 126.72246869506075, 37.527921680088589 ], [ 126.72227136204351, 37.527927240798924 ], [ 126.72207538766374, 37.527946477158942 ], [ 126.72188226384873, 37.527979242171639 ], [ 126.72169346093835, 37.528025288658554 ], [ 126.72151041416488, 37.528084263761876 ], [ 126.72133451900822, 37.528155720630387 ], [ 126.7211671119978, 37.528239114686571 ], [ 126.72100946837701, 37.528333810820484 ], [ 126.72086278620513, 37.528439088691613 ], [ 126.72072818403927, 37.528554148120072 ], [ 126.72060668506309, 37.528678111684293 ], [ 126.72049921356037, 37.528810037314926 ], [ 126.72040658810528, 37.528948920051043 ], [ 126.72032951463927, 37.529093704611675 ], [ 126.72026857739682, 37.52924328713722 ], [ 126.72022424326974, 37.529396530539977 ], [ 126.72019684705442, 37.529552268011059 ], [ 126.72018659812581, 37.52970931387982 ], [ 126.72019357580345, 37.529866473497599 ], [ 126.72021772586784, 37.530022551326503 ], [ 126.72025886386709, 37.530176359073529 ], [ 126.72031667953628, 37.530326725634644 ], [ 126.72039072989111, 37.530472507866193 ], [ 126.72048045389892, 37.530612594287774 ], [ 126.72058516778938, 37.530745920375324 ], [ 126.720704074087, 37.530871470424685 ], [ 126.72083626826816, 37.530988290215632 ], [ 126.72098074553142, 37.531095488861013 ], [ 126.72113640406087, 37.531192251448424 ], [ 126.72130206084219, 37.531277841850383 ], [ 126.72147645387095, 37.531351608148334 ], [ 126.72165825794174, 37.531412988146393 ], [ 126.72184608683916, 37.531461516597879 ], [ 126.72203851260781, 37.53149682262945 ], [ 126.72223407000756, 37.531518636982156 ], [ 126.72243127006031, 37.531526795706789 ], [ 126.72262861255925, 37.531521234838713 ], [ 126.72282459617396, 37.531501998576609 ], [ 126.72301772872426, 37.53146923123802 ], [ 126.72320653957712, 37.531423182748561 ], [ 126.72338959326832, 37.531364205125612 ], [ 126.7235654941077, 37.531292745296923 ], [ 126.72373290539316, 37.531209347929973 ], [ 126.7238905517515, 37.531114648235338 ], [ 126.72403723504019, 37.531009366661614 ], [ 126.72417183666815, 37.530894303501327 ], [ 126.72429333346817, 37.530770336289315 ], [ 126.72440080122253, 37.530638407205807 ], [ 126.72449342147101, 37.530499521316678 ], [ 126.7245704884302, 37.530354733998706 ], [ 126.72463141806352, 37.530205149195183 ], [ 126.72467574484196, 37.530051904070547 ], [ 126.72470313083171, 37.529896165463903 ], [ 126.72471337032927, 37.52973911910243 ] ] ] }"
6204552,2016052,2626010800,120726003,부산 부산동래3,부산광역시 동래구 온천동(내성교차로 부근),6,6,0,5,1,0,129.0772686,35.20478717,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 127.14953514992142, 35.81757188589895 ], [ 127.14952741547728, 35.81741470167163 ], [ 127.1495028908359, 35.817258664929696 ], [ 127.14946176238446, 35.817104962734163 ], [ 127.14940434388416, 35.816954764478638 ], [ 127.1493310720745, 35.816809213762561 ], [ 127.14924250339298, 35.816669418464741 ], [ 127.149139314012, 35.816536441728346 ], [ 127.14902228768379, 35.816411296516925 ], [ 127.14889231578651, 35.816294934796552 ], [ 127.14875038738421, 35.81618824209859 ], [ 127.14859758261663, 35.8160920302889 ], [ 127.14843506386765, 35.816007032133918 ], [ 127.14826406916015, 35.815933893168207 ], [ 127.14808589887419, 35.815873171657046 ], [ 127.14790190915117, 35.815825328660637 ], [ 127.14771350082692, 35.815790728002725 ], [ 127.14752210727036, 35.815769633531069 ], [ 127.14732918444017, 35.815762205482493 ], [ 127.14713620092198, 35.81576850135572 ], [ 127.14694462466466, 35.815788472266156 ], [ 127.14675591521954, 35.815821966529434 ], [ 127.1465715071438, 35.815868728710768 ], [ 127.14639280445323, 35.815928403214436 ], [ 127.14622116732997, 35.816000536948714 ], [ 127.1460579021627, 35.816084579295548 ], [ 127.14590425043524, 35.816179891994459 ], [ 127.14576138208669, 35.816285749121505 ], [ 127.14563038440676, 35.816401345169794 ], [ 127.14551225426344, 35.81652580043469 ], [ 127.1454078903221, 35.816658168202366 ], [ 127.1453180885926, 35.81679744014486 ], [ 127.14524353020315, 35.816942557102031 ], [ 127.14518478469492, 35.817092414499726 ], [ 127.14514229780289, 35.817245871328822 ], [ 127.14511639362243, 35.817401760068499 ], [ 127.14510727014191, 35.817558894786941 ], [ 127.1451149947753, 35.817716079242238 ], [ 127.14513951095181, 35.817872117721222 ], [ 127.1451806314424, 35.818025821330956 ], [ 127.14523804272373, 35.818176021536487 ], [ 127.14531130938265, 35.818321574682379 ], [ 127.14539987185086, 35.818461372806347 ], [ 127.145503058543, 35.818594351790665 ], [ 127.14562008249339, 35.818719500369639 ], [ 127.14575005350713, 35.818835865576482 ], [ 127.14589198254697, 35.818942561773945 ], [ 127.14604478945375, 35.819038776989814 ], [ 127.14620731066772, 35.819123779252529 ], [ 127.14637831028323, 35.819196920231661 ], [ 127.14655648664828, 35.819257645176556 ], [ 127.1467404834486, 35.819305490245263 ], [ 127.1469288996293, 35.819340092452656 ], [ 127.14712030268979, 35.819361187907177 ], [ 127.14731323420624, 35.819368615434094 ], [ 127.14750622642427, 35.819362320231221 ], [ 127.14769781003548, 35.819342348482131 ], [ 127.14788652744144, 35.819308852804653 ], [ 127.14807094273614, 35.819262088673305 ], [ 127.14824965168843, 35.819202410841456 ], [ 127.14842129391401, 35.819130275179383 ], [ 127.14858456399206, 35.819046228787897 ], [ 127.14873821809731, 35.818950912721448 ], [ 127.14888108732941, 35.818845052107918 ], [ 127.14901208437183, 35.818729452560135 ], [ 127.14913021237591, 35.818604993889053 ], [ 127.14923457163036, 35.818472623810372 ], [ 127.14932436956282, 35.818333348956109 ], [ 127.14939892076222, 35.818188229463566 ], [ 127.14945765919313, 35.818038369993587 ], [ 127.1495001382287, 35.817884911614996 ], [ 127.14952603401622, 35.817729020994079 ], [ 127.14953514992142, 35.81757188589895 ] ] ] }"
6204122,2016052,1156010100,111611001,서울 서울영등포1,서울특별시 영등포구 영등포동(영등포역 부근),14,14,1,12,1,0,126.9070119,37.51645472,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 127.03417414093735, 37.64272650973659 ], [ 127.03416267285762, 37.642490794521464 ], [ 127.03412541298452, 37.642256770210118 ], [ 127.03406264512928, 37.642026219843636 ], [ 127.03397484823419, 37.64180089657264 ], [ 127.03386268848637, 37.641582514614186 ], [ 127.03372702165012, 37.641372737545623 ], [ 127.03356887956575, 37.641173161128521 ], [ 127.03338946567212, 37.64098530337899 ], [ 127.03319014599151, 37.640810595522211 ], [ 127.03297243789392, 37.64065036572719 ], [ 127.03273799652858, 37.640505833648916 ], [ 127.03248860809173, 37.640378099589121 ], [ 127.03222616948324, 37.640268135405968 ], [ 127.03195267702137, 37.640176777262063 ], [ 127.03167021400257, 37.640104721972655 ], [ 127.03138092924067, 37.640052516107197 ], [ 127.03108702232842, 37.640020557735639 ], [ 127.03079073235114, 37.640009090075885 ], [ 127.03049431296574, 37.64001820049441 ], [ 127.0302000188147, 37.64004781955127 ], [ 127.0299100919282, 37.640097721847106 ], [ 127.02962673679224, 37.640167526824378 ], [ 127.02935210898292, 37.640256705029934 ], [ 127.02908830045099, 37.640364576251642 ], [ 127.02883731792511, 37.640490320245753 ], [ 127.02860107042665, 37.64063298028956 ], [ 127.02838135789401, 37.640791470343316 ], [ 127.02817985072639, 37.640964583978395 ], [ 127.02799808291562, 37.641151005162328 ], [ 127.02783743841019, 37.641349313608544 ], [ 127.02769913967576, 37.641558000951314 ], [ 127.02758423856689, 37.641775479719037 ], [ 127.02749361172523, 37.642000093227765 ], [ 127.0274279468632, 37.642230132648855 ], [ 127.02738774494917, 37.64246384873303 ], [ 127.02737331220776, 37.642699460790162 ], [ 127.02738475885189, 37.642935176512509 ], [ 127.02742199787151, 37.643169202785586 ], [ 127.02748474608931, 37.643399756508721 ], [ 127.0275725251594, 37.64362508442921 ], [ 127.0276846694363, 37.643843472188877 ], [ 127.02782032362586, 37.64405325603397 ], [ 127.02797845627205, 37.644252839997108 ], [ 127.02815786422269, 37.644440705832849 ], [ 127.02835718163617, 37.644615422070338 ], [ 127.02857489121126, 37.644775660285887 ], [ 127.02880933775396, 37.644920200568734 ], [ 127.02905873491065, 37.645047942367796 ], [ 127.02932118551651, 37.645157913589728 ], [ 127.02959469288884, 37.645249277858134 ], [ 127.029877173278, 37.645321338171613 ], [ 127.03016647734241, 37.645373547808084 ], [ 127.03046040490293, 37.645405508583003 ], [ 127.03075671624674, 37.645416977205457 ], [ 127.0310531570677, 37.645407866279719 ], [ 127.0313474720722, 37.645378245261142 ], [ 127.03163741859618, 37.645328339608675 ], [ 127.03192079155716, 37.645258529981867 ], [ 127.03219543483739, 37.64516934597512 ], [ 127.03245925601597, 37.645061467976873 ], [ 127.03271024798008, 37.644935716436734 ], [ 127.03294650142152, 37.644793048306695 ], [ 127.03316621622129, 37.644634549872258 ], [ 127.0333677219114, 37.644461427816623 ], [ 127.03354948454478, 37.644274998428145 ], [ 127.03371012033041, 37.644076682242662 ], [ 127.03384840706745, 37.6438679878611 ], [ 127.03396329326587, 37.64365050296886 ], [ 127.03405390273717, 37.643425884436098 ], [ 127.0341195482967, 37.64319584124398 ], [ 127.03415972956245, 37.64296212275643 ], [ 127.03417414093735, 37.64272650973659 ] ] ] }"
6204264,2016052,1154510200,111711001,서울 서울금천1,서울특별시 금천구 독산동(구로전화국_남부순환로_진출 부근),15,18,0,15,2,1,126.9046414,37.48010019,"{ ""type"": ""Polygon"", ""coordinates"": [ [ [ 126.73954898406343, 35.975546310843605 ], [ 126.73954205126454, 35.975389111861837 ], [ 126.73951828872453, 35.975233002596276 ], [ 126.73947787814257, 35.975079170659754 ], [ 126.73942112670325, 35.974928787323996 ], [ 126.73934846829461, 35.974782995807509 ], [ 126.73926045355779, 35.974642907607027 ], [ 126.7391577533585, 35.974509587193801 ], [ 126.73904114993809, 35.974384049254063 ], [ 126.73891152922606, 35.974267250527411 ], [ 126.73876987984237, 35.974160078081546 ], [ 126.73861727756984, 35.974063349215264 ], [ 126.7384548854757, 35.973977798838753 ], [ 126.73828393950286, 35.973904078482086 ], [ 126.73810573855924, 35.973842749021095 ], [ 126.73792164121842, 35.973794277953068 ], [ 126.7377330469288, 35.973759032967394 ], [ 126.73754139157163, 35.973737282820053 ], [ 126.7373481330897, 35.973729192734922 ], [ 126.73715474260993, 35.973734825249579 ], [ 126.73696269228188, 35.973754136531745 ], [ 126.73677344304718, 35.973786979907878 ], [ 126.7365884357793, 35.973833104904742 ], [ 126.73640907682564, 35.973892161664935 ], [ 126.73623673358327, 35.9739637000161 ], [ 126.73607271558656, 35.974047175660765 ], [ 126.73591827115615, 35.974141952858311 ], [ 126.73577457734966, 35.974247311572398 ], [ 126.73564272553597, 35.974362448279109 ], [ 126.73552372127409, 35.97448648858672 ], [ 126.73541846878575, 35.974618487135295 ], [ 126.73532776973252, 35.974757439307801 ], [ 126.73525231537252, 35.974902289292956 ], [ 126.73519267765947, 35.975051932731922 ], [ 126.73514931241954, 35.975205232064148 ], [ 126.73512254933179, 35.975361020068959 ], [ 126.73511259292073, 35.97551811159159 ], [ 126.73511951694633, 35.97567530981798 ], [ 126.73514327091564, 35.975831420741343 ], [ 126.73518367341578, 35.975985254021268 ], [ 126.73524041749903, 35.976135639246749 ], [ 126.73531306950949, 35.97628143224027 ], [ 126.73540107897472, 35.976421524137486 ], [ 126.73550377521489, 35.976554847677583 ], [ 126.73562037610024, 35.976680388980853 ], [ 126.73574999577846, 35.976797191205549 ], [ 126.73589164566081, 35.97690436717761 ], [ 126.73604424994944, 35.977001099491147 ], [ 126.73620664551581, 35.977086653131202 ], [ 126.73637759631148, 35.977160376468539 ], [ 126.73655580329081, 35.977221707635294 ], [ 126.73673990767088, 35.977270181759472 ], [ 126.73692850981527, 35.977305428381641 ], [ 126.7371201735954, 35.977327179597665 ], [ 126.73731344082118, 35.977335269249622 ], [ 126.73750684007427, 35.977329637490314 ], [ 126.7376988989643, 35.977310325451839 ], [ 126.73788815628083, 35.977277480732333 ], [ 126.73807317091347, 35.977231352944237 ], [ 126.73825253626529, 35.977172294706968 ], [ 126.73842488477059, 35.97710075356062 ], [ 126.73858890672643, 35.977017274789091 ], [ 126.73874335369187, 35.976922494227985 ], [ 126.73888704853219, 35.976817132015888 ], [ 126.73901889984722, 35.976701991782953 ], [ 126.73913790209299, 35.976577948028101 ], [ 126.73924315110911, 35.976445946215989 ], [ 126.73933384534814, 35.976306990161255 ], [ 126.73940929367248, 35.976162138470372 ], [ 126.73946892433763, 35.976012492876769 ], [ 126.73951228172275, 35.975859191908029 ], [ 126.73953903639622, 35.975703401933039 ], [ 126.73954898406343, 35.975546310843605 ] ] ] }"
