"다발지식별자","다발지그룹식별자","법정동코드","스팟코드","관할경찰서","다발지명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6229766,"2017026","4121010200","41210001","경기도 광명시1","경기도 광명시 철산동(광명북초교 부근)",2,2,0,2,0,0,126.867871562624,37.4881565795634,"{""type"":""Polygon"",""coordinates"":[[[126.87126486556539,37.488174687470817],[126.87125392813549,37.487938954860908],[126.87121724898184,37.487704878032687],[126.8711551074903,37.487474240427936],[126.87106797783603,37.487248795863628],[126.87095652113331,37.487030259478004],[126.87082158778792,37.486820296027432],[126.87066420406113,37.4866205026918],[126.87048556762309,37.486432399138678],[126.87028703857564,37.486257418465406],[126.87007012827502,37.486096890918475],[126.86983648580343,37.485952038417047],[126.86958789127385,37.485823963704526],[126.86932623554873,37.485713641230447],[126.8690535089936,37.485621909882909],[126.86877178907075,37.485549469320034],[126.86848321894621,37.485496869042038],[126.8681899927784,37.485464510117545],[126.86789434446861,37.485452638815602],[126.86759852279435,37.485461345572361],[126.86730477785325,37.485490564017645],[126.86701534749189,37.485540071803406],[126.86673243242399,37.485609491371036],[126.86645818487487,37.485698296198557],[126.86619469390068,37.485805808917206],[126.86594396381349,37.485931212009568],[126.86570790171463,37.486073551345108],[126.86548830612711,37.486231743326883],[126.86528684656305,37.486404583791781],[126.86510505664656,37.486590758786399],[126.86494432049467,37.486788849898218],[126.86480586126723,37.486997350415102],[126.86469073203808,37.487214674286307],[126.86459981118189,37.487439166009665],[126.86453378864971,37.487669117680824],[126.86449316812438,37.487902780720269],[126.86447825901848,37.488138374842343],[126.86448917516628,37.488374107876837],[126.86452583359188,37.48860818657824],[126.86458795553945,37.488838827447843],[126.86467506742747,37.489064276569451],[126.86478650868149,37.489282818666446],[126.86492142936528,37.489492788808825],[126.86507880360215,37.489692589613419],[126.86525743401032,37.489880701185726],[126.86545596067121,37.490055690184711],[126.86567287230105,37.490216226110917],[126.86590651977731,37.490361086790628],[126.86615512283487,37.4904891692319],[126.86641679035219,37.49059949875037],[126.86668953160547,37.490691236243926],[126.86697126868579,37.490763681867669],[126.86725985790576,37.490816285967611],[126.86755310452693,37.490848647359037],[126.86784877402631,37.490860519697911],[126.86814461698269,37.490851812516581],[126.86843838265185,37.490822592198121],[126.86872783255718,37.490773081147523],[126.86901076539135,37.490703657022564],[126.86928502838914,37.49061484648368],[126.86954853202496,37.490507327073217],[126.86979927160203,37.490381916511893],[126.8700353397308,37.490239569157168],[126.87025493770483,37.490081368849701],[126.87045639593971,37.489908520005507],[126.87063818085156,37.489722336832614],[126.87079890847544,37.48952423799205],[126.8709373559107,37.489315730430775],[126.87105247044165,37.489098400413539],[126.87114337414039,37.48887390362934],[126.87120937757715,37.488643948136222],[126.87124997764913,37.488410282629836],[126.87126486556539,37.488174687470817]]]}"
6230086,"2017026","4127310200","41273002","경기도 안산시 단원구2","경기도 안산시 단원구 와동(화랑초교 부근)",2,4,0,3,1,0,126.817938916549,37.3316036311036,"{""type"":""Polygon"",""coordinates"":[[[126.82132513146743,37.331623104127161],[126.82131436587704,37.331387361514942],[126.82127791230634,37.331153266172088],[126.82121604620488,37.330922598070373],[126.82112923962504,37.330697113956838],[126.82101815460341,37.330478529289749],[126.82088363534952,37.330268507379138],[126.82072670610331,37.330068645856549],[126.82054856105229,37.329880467606166],[126.82035055658886,37.329705402696135],[126.82013419892419,37.329544784705426],[126.81990113632416,37.329399835359411],[126.81965313997881,37.329271658113939],[126.81939209957901,37.329161228218268],[126.81912000080276,37.329069386279315],[126.81883891410651,37.328996830087846],[126.81855097781713,37.328944112720968],[126.81825838465174,37.328911636157144],[126.81796335920092,37.328899645739874],[126.81766814887516,37.328908233731994],[126.8173749991316,37.32893733376514],[126.81708613988978,37.328986726169362],[126.81680377090008,37.329056034282459],[126.816530040258,37.329144729732782],[126.81626702968154,37.329252138661815],[126.81601674321443,37.329377443459293],[126.81578108458413,37.329519690741769],[126.81556184586168,37.32967779759354],[126.81536069721598,37.329850561419001],[126.81517916879847,37.330036666143982],[126.81501864270234,37.330234697489018],[126.81488034051205,37.330443146499185],[126.81476531523487,37.330660427521686],[126.81467444105562,37.330884887157268],[126.81460841095016,37.331114817764366],[126.81456772754989,37.331348468220583],[126.81455270071244,37.331584061934535],[126.81456344518992,37.331819804042304],[126.81459987931089,37.332053901229607],[126.81466172600163,37.332284572554535],[126.81474851492847,37.332510061178581],[126.81485958459099,37.3327286515064],[126.81499409123826,37.332938680957334],[126.8151510110376,37.333138548994143],[126.8153291500644,37.333326735211301],[126.8155271521173,37.33350180839723],[126.81574351105856,37.333662434721553],[126.81597657858332,37.333807392205614],[126.81622458222331,37.333935577139869],[126.81648563541792,37.334046014060718],[126.81675774874837,37.334137862128465],[126.8170388524448,37.334210423372625],[126.81732680766383,37.334263144562613],[126.81761942110494,37.334295624505074],[126.81791446644884,37.334307615972108],[126.81820969902438,37.334299027589623],[126.81850286935455,37.3342699248172],[126.8187917480071,37.334220529189764],[126.81907413464982,37.334151216566177],[126.81934788065099,37.334062515455102],[126.81961090269721,37.333955099880548],[126.81986119974808,37.333829787674027],[126.8200968644026,37.333687532424818],[126.82031610553557,37.333529417297129],[126.82051725290466,37.333356645138082],[126.82069877639745,37.333170532274998],[126.82085929406203,37.332972494136023],[126.82099758459445,37.332764037205862],[126.82111259531742,37.332546750054597],[126.82120345249649,37.332322285366288],[126.82126946367231,37.332092350936087],[126.82131012565999,37.331858697996068],[126.82132513146743,37.331623104127161]]]}"
6229776,"2017026","4127310200","41273003","경기도 안산시 단원구3","경기도 안산시 단원구 와동(와동초교 부근)",2,2,0,0,2,0,126.830516120624,37.3363414008359,"{""type"":""Polygon"",""coordinates"":[[[126.83390255729466,37.336360516638436],[126.8338917519222,37.336124775869877],[126.83385525607498,37.335890683278215],[126.83379334774118,37.335660022425571],[126.83370649931858,37.335434547306519],[126.8335953697845,37.335215973291646],[126.83346080704895,37.335005965424834],[126.83330383455385,37.334806121224283],[126.83312564683996,37.334617960745177],[126.8329276005921,37.334442917518842],[126.83271120349212,37.334282322268457],[126.83247810072025,37.334137397428464],[126.83223006827856,37.33400924629386],[126.83196899275482,37.333898843895895],[126.83169686010227,37.333807029731005],[126.83141574325988,37.333734504088447],[126.8311277808078,37.333681817115853],[126.8308351622848,37.333649370541139],[126.83054011696436,37.333637411301147],[126.8302448890388,37.333646030500809],[126.82995172409086,37.333675162435767],[126.8296628555497,37.333724585416753],[126.82938047985877,37.333793922529651],[126.82910674514035,37.333882647879356],[126.82884373654532,37.333990084702052],[126.82859345471678,37.334115416057116],[126.82835780334693,37.334257688359152],[126.82813857782925,37.334415818521393],[126.82793744486277,37.334588602850147],[126.82775593558411,37.334774727818889],[126.82759543197348,37.334972775395485],[126.82745715541986,37.33518123919869],[126.82734215760696,37.335398533456605],[126.82725131590446,37.335623002892788],[126.8271853196635,37.335852939771698],[126.82714467236237,37.336086595626711],[126.82712968361649,37.336322190226852],[126.82714046786367,37.336557931398481],[126.82717694313004,37.336792025834384],[126.82723883205297,37.337022689916409],[126.82732566282419,37.337248169551785],[126.82743677700283,37.337466749232838],[126.82757132714548,37.337676763743417],[126.82772829019284,37.337876615363484],[126.82790647189115,37.33806478381242],[126.82810451573847,37.338239835316728],[126.82832091412577,37.338400438901687],[126.8285540218338,37.338545371879697],[126.82880206271045,37.338673530708405],[126.82906314991166,37.338783940122809],[126.82933529712948,37.338875760413302],[126.82961643098224,37.338948291104472],[126.82990441237295,37.339000981895296],[126.83019705118761,37.339033430941853],[126.83049211753591,37.33904539123219],[126.83078736658672,37.339036771629459],[126.83108055211548,37.339007637850273],[126.83136944006756,37.338958211639927],[126.83165183340984,37.338888870010663],[126.8319255834837,37.338800138994785],[126.83218860467163,37.338692695528337],[126.83243889594793,37.338567356753771],[126.83267455333335,37.33842507648189],[126.8328937812516,37.338266938041698],[126.83309491293076,37.338094145378342],[126.83327641727323,37.337908012271598],[126.83343691244892,37.337709957000889],[126.83357517732502,37.337501486181246],[126.83369016057267,37.337284185797706],[126.83378098526481,37.337059711312953],[126.83384696256714,37.336829770615793],[126.83388758957662,37.336596112288923],[126.83390255729466,37.336360516638436]]]}"
6230085,"2017026","4127310700","41273001","경기도 안산시 단원구1","경기도 안산시 단원구 초지동(초지초교 부근)",2,5,2,2,1,0,126.813468988304,37.3110034797277,"{""type"":""Polygon"",""coordinates"":[[[126.81685427659961,37.311023071371132],[126.81684352690684,37.310787328604874],[126.81680709504876,37.310553231304063],[126.81674525855024,37.31032256036967],[126.81665848923785,37.310097072570372],[126.81654744548743,37.30987848337309],[126.81641297457942,37.309668455240512],[126.81625609923286,37.309468588542252],[126.81607801324937,37.309280403504772],[126.81588007256356,37.309105331149361],[126.81566378402975,37.308944705118186],[126.81543079201076,37.308799747178419],[126.81518287166521,37.308671560877343],[126.81492190872844,37.308561121513755],[126.81464988828934,37.308469269766633],[126.81436888245668,37.308396703514418],[126.81408102781383,37.308343975904251],[126.8137885164646,37.308311488091292],[126.81349357348972,37.308299487306932],[126.81319844343169,37.308308064978583],[126.81290537112903,37.308337155717702],[126.81261658930522,37.308386538148802],[126.81233429260813,37.308455836560732],[126.81206063196007,37.308544522675234],[126.81179768854673,37.308651922704712],[126.81154746365203,37.308777219093599],[126.81131186053511,37.308919458522304],[126.81109267422153,37.309077558154428],[126.81089157110428,37.309250315429651],[126.81071008211681,37.309436414330158],[126.81054958906023,37.309634439719353],[126.81041131211441,37.309842885378217],[126.81029630636716,37.310060162995335],[126.81020544471818,37.310284620092084],[126.81013942117576,37.310514549052797],[126.810098736073,37.310748198754503],[126.81008370041684,37.310983791716815],[126.81009442900162,37.311219535778655],[126.81013084030123,37.311453634913804],[126.81019265627877,37.311684309060304],[126.81027940908234,37.311909801371321],[126.81039043635822,37.312128396216906],[126.81052489581407,37.312338430087394],[126.81068176170361,37.31253830509597],[126.81085984166532,37.31272649809361],[126.81105777993922,37.312901578718488],[126.8112740697444,37.313062213077167],[126.81150706667944,37.313207179149494],[126.81175499543626,37.313335373141015],[126.81201597002399,37.313445819519316],[126.81228800387133,37.313537677385732],[126.81256902781307,37.313610248695319],[126.81285690023613,37.313662980121251],[126.81314943297599,37.313695470418459],[126.81344439695906,37.313707471359287],[126.8137395481087,37.313698894194701],[126.81403263984143,37.313669801614715],[126.81432144218614,37.313620415971521],[126.8146037553921,37.313551113047822],[126.81487743251478,37.313462421285031],[126.81514038851681,37.313355014622886],[126.81539062286035,37.313229710825041],[126.81562623199913,37.313087463436162],[126.81584542072454,37.312929355534592],[126.81604652257036,37.312756589931844],[126.81622800664184,37.312570482898792],[126.81638849129534,37.312372448917785],[126.81652675545354,37.312163997138967],[126.8166417477926,37.311946713402563],[126.81673259133255,37.311722251248476],[126.8167985970947,37.311492318471991],[126.81683926193529,37.311258666292566],[126.81685427659961,37.311023071371132]]]}"
6230087,"2017026","4150011000","41500001","경기도 이천시1","경기도 이천시 송정동(송정초교 부근)",2,2,0,1,1,0,127.433894092639,37.2943460839056,"{""type"":""Polygon"",""coordinates"":[[[127.43727887546305,37.294347926614563],[127.43726619094446,37.294112234068223],[127.43722784287631,37.293878320784124],[127.43716412335735,37.293647968956613],[127.43707551855478,37.29342293022021],[127.43696270080589,37.293204916632838],[127.43682653087662,37.292995588960942],[127.43666804443053,37.292796539548256],[127.43648844751887,37.292609282400974],[127.43628910755821,37.292435244172232],[127.43607154205949,37.292275747934333],[127.43583740509276,37.29213200776671],[127.43558848052787,37.292005117939041],[127.43532666173616,37.291896043889864],[127.43505394031837,37.2918056150124],[127.43477239370232,37.291734521045278],[127.4344841625941,37.29168330124584],[127.4341914419585,37.291652346190233],[127.4338964584679,37.291641891452457],[127.43360145697352,37.291652016696609],[127.43330868133543,37.291682644764975],[127.43302036202047,37.291733542572331],[127.43273869016123,37.291804321991663],[127.43246581191754,37.291894446159404],[127.43220380253653,37.292003227655783],[127.43195465506727,37.292129839312679],[127.43172026795223,37.292273317809155],[127.43150242246016,37.292432570866445],[127.43130277816748,37.292606386255848],[127.43112285489758,37.2927934426015],[127.43096402030457,37.292992314777955],[127.43082748308674,37.29320149012792],[127.43071428507687,37.293419377468432],[127.43062528543248,37.293644316993948],[127.43056116287026,37.293874597401725],[127.43052240662179,37.294108467602577],[127.43050930964752,37.294344145729447],[127.43052197312275,37.29457983896971],[127.43056029964897,37.294813754377714],[127.43062400000444,37.295044109695858],[127.43071258860404,37.295269153183526],[127.43082539025232,37.29548717263657],[127.43096154915141,37.295696507112879],[127.43112002662235,37.295895564060004],[127.43129961688651,37.296082829242863],[127.43149895495165,37.296256875765394],[127.4317165233644,37.296416380303334],[127.43195066461564,37.296560128523133],[127.43219959918414,37.296687025912973],[127.43246143004404,37.296796106802688],[127.43273416522797,37.296886541591185],[127.43301573023956,37.296957641263518],[127.43330397933728,37.297008863709657],[127.43359672148627,37.297039820952406],[127.43389172601064,37.297050276447969],[127.4341867485484,37.297040150509915],[127.43447954347182,37.297009520316351],[127.43476788307781,37.296958619920403],[127.43504957114084,37.296887834848398],[127.4353224654851,37.296797704814971],[127.43558448702456,37.296688916514839],[127.43583364234075,37.296562297322872],[127.43606803610325,37.296418810790811],[127.43628588236257,37.296259549439071],[127.43648552486951,37.296085725750295],[127.43666544385486,37.295898661352467],[127.43682426957254,37.295699781614481],[127.43696079359394,37.295490599423317],[127.43707397783761,37.295272706171787],[127.43716295908571,37.295047761842469],[127.43722706253099,37.294817477885935],[127.43726579952258,37.294583605499234],[127.43727887546305,37.294347926614563]]]}"
6229755,"2017026","4161010800","41610001","경기도 광주시1","경기도 광주시 중대동(광남초교 부근)",2,2,0,0,2,0,127.231344945814,37.393969668866,"{""type"":""Polygon"",""coordinates"":[[[127.23473416742426,37.393977320555678],[127.23472210086457,37.393741612273004],[127.23468433225443,37.393507639160511],[127.23462114927888,37.393277183868868],[127.23453303402874,37.393051998822649],[127.23442065511625,37.392833797190264],[127.23428486996801,37.392624241173166],[127.23412671132218,37.39242492485198],[127.23394738273933,37.392237364263991],[127.23374824959247,37.392062988372537],[127.23353082782471,37.391903122820182],[127.233296770411,37.391758984493684],[127.23304786061883,37.39163167069578],[127.23278599170753,37.39152215008918],[127.23251315566084,37.391431255463317],[127.23223143077783,37.391359680103825],[127.23194296025358,37.3913079669301],[127.23164993749397,37.39127651026697],[127.23135459484953,37.391265549511004],[127.23105917877396,37.391275168173827],[127.23076593628011,37.391305292950257],[127.23047710138957,37.391355694588711],[127.23019487028485,37.391425988734994],[127.22992138999821,37.391515642214884],[127.22965874373953,37.391623971195699],[127.22940892939971,37.391750151951392],[127.2291738471164,37.391893224436608],[127.22895528795489,37.392052099468657],[127.22875491354355,37.392225567691199],[127.22857424925738,37.392412310371611],[127.22841467064138,37.392610904774415],[127.22827739205268,37.392819840356808],[127.22816345758629,37.39303752775804],[127.22807373651548,37.393262308701402],[127.22800890966668,37.393492473086397],[127.22796947162925,37.393726270709685],[127.22795572280637,37.393961920259123],[127.22796776820499,37.394197629140294],[127.22800551625777,37.394431604289977],[127.22806867990452,37.394662062995629],[127.22815677764149,37.394887252728893],[127.22826914138864,37.39510546017906],[127.22840491418022,37.3953150229678],[127.22856306365345,37.395514346808774],[127.22874238652649,37.395701915436227],[127.22894151759984,37.395876299642509],[127.22915894099334,37.396036173532437],[127.22939300368272,37.396180319965936],[127.22964192224013,37.396307641393911],[127.22990380313988,37.396417168921815],[127.23017665403411,37.396508069549974],[127.23045839617247,37.396579649810306],[127.2307468858356,37.396631366634502],[127.23103992903621,37.396662825586901],[127.23133529280256,37.396673787201287],[127.23163073003921,37.396664167939996],[127.2319239930904,37.396634041126362],[127.23221284730978,37.396583636073935],[127.23249509592763,37.396513337240563],[127.23276859137962,37.396423677942906],[127.23303124999498,37.396315342190455],[127.23328107350737,37.396189153914975],[127.2335161615005,37.396046073390302],[127.23373472273549,37.395887190043418],[127.2339350955211,37.39571371348331],[127.23411575453163,37.395526962695897],[127.23427532438238,37.395328360663008],[127.23441259098261,37.395119418159304],[127.23452651060147,37.394901724755776],[127.23461621441695,37.394676938911608],[127.23468102212685,37.394446770876108],[127.2347204397233,37.394212970963565],[127.23473416742426,37.393977320555678]]]}"
6230084,"2017026","4211012300","42110001","강원도 춘천시1","강원도 춘천시 퇴계동(남부초교 부근)",2,2,0,0,2,0,127.726712202407,37.8584874426423,"{""type"":""Polygon"",""coordinates"":[[[127.73012259213984,37.858480827514398],[127.73010888185388,37.85824519149854],[127.7300693209593,37.858011398688156],[127.73000421193576,37.857781230356203],[127.72991404812778,37.85755643584136],[127.72979951826959,37.857338728034165],[127.72966149163467,37.857129762678007],[127.72950102141165,37.85693112935212],[127.72931932875331,37.856744341591302],[127.72911779475936,37.856570818878645],[127.72889795364226,37.856411883057184],[127.72866147904071,37.856268743939303],[127.72841017148532,37.856142489420257],[127.72814594246981,37.856034080104926],[127.72787080306794,37.8559443430239],[127.7275868457119,37.855873959053596],[127.72729623397645,37.855823465642445],[127.72700117640534,37.855793245146621],[127.726703920847,37.855783528447738],[127.72640672830178,37.855794389596369],[127.72611186042694,37.855825745836349],[127.72582156022114,37.855877357641653],[127.72553803840903,37.855948834149373],[127.72526345070344,37.856039629596673],[127.72499988875495,37.856149055052825],[127.72474935741478,37.856276275756365],[127.72451376227428,37.856420323754129],[127.72429489832039,37.856580104228783],[127.72409442949251,37.85675440094208],[127.72391388189283,37.856941886158651],[127.72375463018783,37.857141135089108],[127.72361788624893,37.857350629513348],[127.72350469010885,37.857568775820688],[127.72341590543887,37.857793914929836],[127.72335220592808,37.858024331325289],[127.72331407761176,37.858258273780912],[127.72330181091884,37.858493959880157],[127.72331549958875,37.858729596747189],[127.72335503955493,37.858963390963225],[127.72342013011874,37.859193563886905],[127.72351027510956,37.859418362468737],[127.72362479088866,37.859636077263744],[127.7237628040895,37.859845049648406],[127.72392326530738,37.860043689823378],[127.7241049536714,37.860230486722287],[127.72430648596234,37.8604040170109],[127.72452632802764,37.860562961292501],[127.72476280843892,37.860706109493357],[127.7250141253467,37.86083237166914],[127.72527836697311,37.86094078698239],[127.72555352300631,37.861030530894581],[127.72583749712189,37.86110091875041],[127.72612812975946,37.861151416552516],[127.72642320721937,37.861181639143489],[127.7267204844274,37.861191356472816],[127.72701769858867,37.861180494473039],[127.72731258852595,37.86114913592391],[127.72760290719152,37.861097519526872],[127.72788644782075,37.86102603895214],[127.72816104960543,37.860935236517022],[127.728424623854,37.860825804935892],[127.72867516419649,37.860698576481973],[127.72891076476812,37.8605545193439],[127.72912963155909,37.8603947303898],[127.7293300983047,37.860220426119845],[127.7295106389579,37.860032931822523],[127.72966988131324,37.859833676136617],[127.72980661377527,37.859624174810939],[127.72991979328403,37.859406021672456],[127.73000856119445,37.859180878677783],[127.73007223980314,37.858950457891396],[127.73011034709666,37.858716514244108],[127.73012259213984,37.858480827514398]]]}"
6229768,"2017026","4311210700","43112001","충청북도 청주시 서원구1","충청북도 청주시 서원구 수곡동(수곡초교 부근)",2,2,0,1,1,0,127.471739592309,36.6186978925946,"{""type"":""Polygon"",""coordinates"":[[[127.47509460654427,36.618698642077256],[127.47508191545015,36.618462926687229],[127.47504378740788,36.618228999047282],[127.4749805128348,36.617998641461661],[127.474892574495,36.617773605608974],[127.47478063966591,36.617555603527016],[127.47464556237144,36.617346295895679],[127.47448836996153,36.617147274908142],[127.4743102586369,36.616960054356227],[127.47411258450197,36.616786060616782],[127.47389685238436,36.616626616425485],[127.47366470241667,36.616482935468589],[127.47341790333067,36.616356111566816],[127.47315833233321,36.616247109659447],[127.47288796392941,36.616156758592865],[127.47260885762753,36.616085747514845],[127.47232313670126,36.616034615054048],[127.47203297365856,36.616003751121809],[127.47174057906862,36.615993390600586],[127.47144817696837,36.61600361243751],[127.4711579914519,36.616034338740128],[127.47087223325936,36.616085335674292],[127.47059307518265,36.616156214358995],[127.47032264088791,36.616246437172549],[127.47006299038573,36.616355315944041],[127.46981609878533,36.616482022763599],[127.46958384399707,36.616625593582441],[127.4693679955503,36.61678493541892],[127.46917019446258,36.616958835364919],[127.46899194652629,36.617145971398806],[127.46883460888613,36.617344917787293],[127.46869937884712,36.617554161306309],[127.4685872849207,36.617772110250414],[127.46849918234246,36.617997104345285],[127.46843573963906,36.618227431870132],[127.46839744085287,36.618461341375905],[127.46838457770204,36.61869705069666],[127.46839724844544,36.618932766781356],[127.46843535675127,36.619166696511279],[127.46849861280205,36.619397057518675],[127.46858653439634,36.619622098020919],[127.4686984547655,36.619840105839032],[127.46883352032506,36.620049420118782],[127.46899070408159,36.620248448464977],[127.46916881009726,36.620435676862236],[127.46936648242909,36.620609678695295],[127.46958221630409,36.620769130982566],[127.46981437153639,36.62091281979184],[127.47006117923418,36.621039651063747],[127.47032076192895,36.621148659635111],[127.47059114476023,36.621239016457054],[127.47087026778132,36.621310032206935],[127.47115600721047,36.621361168114134],[127.47144618997774,36.621392034162589],[127.47173860491439,36.621402395405546],[127.47203102736535,36.621392172873961],[127.47232123261824,36.621361444481387],[127.47260700933306,36.621310444125456],[127.47288618415529,36.621239560791167],[127.47315663290998,36.621149332241458],[127.47341629514709,36.621040446821567],[127.47366319540085,36.620913732643359],[127.47389545549804,36.620770153979166],[127.47411130574793,36.620610804049093],[127.47430910507825,36.620436896007114],[127.47448734774993,36.620249752120849],[127.4746446767783,36.620050798362222],[127.47477989511999,36.619841548179195],[127.47489197461893,36.619623593479709],[127.47498006047798,36.619398594713026],[127.47504348467847,36.619168263741749],[127.47508176374011,36.618934352119759],[127.47509460654427,36.618698642077256]]]}"
6230080,"2017026","4315011600","43150001","충청북도 제천시1","충청북도 제천시 장락동(장락초교 부근)",3,3,0,2,1,0,128.223890309591,37.154837799126,"{""type"":""Polygon"",""coordinates"":[[[128.22726859537872,37.154817116624827],[128.22725348256827,37.154581523123021],[128.22721277418134,37.154347879553612],[128.2271467814233,37.154117966047131],[128.22705600436214,37.153893530011189],[128.22694113525546,37.153676281604639],[128.2268030493359,37.153467873064166],[128.22664279683616,37.153269889741757],[128.22646159725869,37.15308384022736],[128.22626083019102,37.152911138380638],[128.22604202400834,37.152753099798005],[128.2258068422224,37.152610927477554],[128.22555707663122,37.152485701949153],[128.22529462700086,37.152378375993855],[128.2250214908747,37.152289768399903],[128.22473974544135,37.152220551456793],[128.22445153742393,37.152171252822498],[128.22415905711941,37.152142248473034],[128.22386453272526,37.152133757330148],[128.22357020448317,37.152145845025792],[128.2232783122501,37.152178418569825],[128.22299107641589,37.152231231874573],[128.22271068436476,37.152303882230832],[128.22243926801391,37.152395815851747],[128.2221788948811,37.152506335136316],[128.22193154555234,37.152634597001331],[128.22169910142037,37.152779625572862],[128.22148333348761,37.152940318560837],[128.22128588215054,37.153115452787134],[128.22110825053792,37.153303694138003],[128.22095179113415,37.153503612064249],[128.22081769455002,37.15371368325183],[128.22070698068129,37.153932309700345],[128.22062049429309,37.154157828662399],[128.22055889158591,37.154388521737012],[128.22052264263701,37.154622635584786],[128.22051202355212,37.154858386481273],[128.22052711552729,37.155093981054087],[128.22056780380802,37.155327626204375],[128.22063377895142,37.155557544423353],[128.22072453804654,37.155781984602669],[128.2208393927599,37.155999240015142],[128.22097746714454,37.156207655541387],[128.22113771131822,37.156405645617248],[128.22131890605701,37.15659170412416],[128.22151967188634,37.156764413351247],[128.22173848049403,37.156922460154469],[128.22197366829485,37.157064641286027],[128.22222344329091,37.157189874173007],[128.22248590543046,37.157297205810686],[128.22275905794166,37.157385819908058],[128.22304081975986,37.157455040420395],[128.22332904815977,37.157504342230602],[128.22362154775496,37.157533349293487],[128.22391609308897,37.157541840809131],[128.22421044216625,37.157529752042493],[128.22450235561445,37.157497175108013],[128.22478960907188,37.157444357992105],[128.22507001908906,37.157371703492458],[128.22534144870716,37.15727976287252],[128.22560183338348,37.157169237503538],[128.22584919102968,37.15704096798374],[128.22608164000033,37.15689593041968],[128.22629740916287,37.15673522915003],[128.22649485808347,37.15656008760444],[128.22667248368128,37.156371837442471],[128.22682893368875,37.156171913058991],[128.22696301775505,37.155961835287663],[128.22707371636488,37.15574320232885],[128.2271601863682,37.155517679797569],[128.22722176868427,37.155286982645706],[128.22725799723361,37.155052867894078],[128.22726859537872,37.154817116624827]]]}"
6230079,"2017026","4513014100","45130001","전라북도 군산시1","전라북도 군산시 수송동(군산아리울초교 부근)",4,4,0,2,2,0,126.719560871938,35.96760497569,"{""type"":""Polygon"",""coordinates"":[[[126.72288781541363,35.967626567882633],[126.72287746528607,35.967390769171082],[126.72284187397217,35.96715660110884],[126.72278131258518,35.966925845136956],[126.72269624321527,35.966700258674472],[126.72258731133545,35.966481557039188],[126.72245534808317,35.966271406251757],[126.72230135712319,35.966071404921458],[126.72212651030368,35.965883074303463],[126.72193213886929,35.96570784922924],[126.72171972141909,35.965547061803484],[126.72149087619607,35.965401935948059],[126.72124734345041,35.965273576472242],[126.72099097554943,35.965162959996078],[126.72072372596223,35.96507092766953],[126.72044762712082,35.964998181425372],[126.72016477944283,35.964945273091494],[126.71987733690433,35.964912606102416],[126.71958748603964,35.964900429053344],[126.71929743154193,35.964908834706051],[126.71900938297347,35.964937759001195],[126.7187255314774,35.964986981808366],[126.71844803536089,35.965056127732915],[126.71817900895148,35.965144672353134],[126.71792049822517,35.965251940256529],[126.7176744696165,35.965377115783447],[126.71744279778987,35.965519246550969],[126.7172272433932,35.965677250517317],[126.71702944853563,35.965849924964971],[126.71685091893852,35.966035957199558],[126.71669301057423,35.966233929868814],[126.71655692839482,35.966442337179231],[126.71644370738746,35.966659593784918],[126.71635420803585,35.966884044672504],[126.71628911280938,35.96711398316711],[126.71624891832214,35.967347658091718],[126.71623392849342,35.967583291752319],[126.71624425886836,35.967819090784182],[126.71627982980415,35.968053261433532],[126.7163403730174,35.968284019517846],[126.71642542693488,35.968509611132539],[126.71653434329507,35.968728317203166],[126.71666629469901,35.968938474272861],[126.71682027785081,35.969138482640027],[126.7169951178462,35.969326820814167],[126.7171894869324,35.969502054657212],[126.71740190549011,35.96966285001519],[126.71763075524268,35.969807982725143],[126.71787429689384,35.969936349552469],[126.71813067451241,35.970046973632286],[126.71839793765361,35.970139010927852],[126.71867405343843,35.970211762934106],[126.71895691767634,35.970264674047975],[126.71924437915499,35.970297343449047],[126.71953425077355,35.970309521567323],[126.71982432391493,35.970301115587127],[126.7201123917436,35.97027218959915],[126.72039626252237,35.970222964686762],[126.72067377409131,35.970153813610011],[126.72094281491133,35.970065264547245],[126.7212013386039,35.969957989467254],[126.72144737502079,35.969832806903476],[126.72167905255361,35.969690669474133],[126.72189460928963,35.96953265764045],[126.72209240304861,35.969359974359087],[126.72227092923393,35.969173934375661],[126.72242882869277,35.968975954354875],[126.72256490003676,35.968767540335143],[126.72267810859908,35.968550278767644],[126.72276759100727,35.968325822117961],[126.72283266856486,35.968095880836145],[126.72287284522974,35.967862202605247],[126.72288781541363,35.967626567882633]]]}"
